"question";"answer";"from";"source";"folder"
"Kalau aku nggak jadi nomor satu, rasanya aku nggak berharga. Gimana cara ngatasin pikiran ini?";"Aku ngerti itu berat, tapi nilaimu nggak ditentukan cuma dari peringkat. Kamu punya banyak hal berharga, seperti kebaikan atau usahamu. Coba tulis tiga hal tentang dirimu yang kamu suka, nggak harus soal prestasi. Itu bisa bantu kamu lihat dirimu dari sudut lain.";"GROK";"D9_GROK_EgoIsTheEnemy205-216_20";"idn-ocr"
"Aku sering ngerasa orang lain lebih hebat dari aku. Ini bikin aku nggak percaya diri. Apa yang harus aku lakuin?";"Perbandingan itu wajar, tapi bisa bikin kita lupa keunikan diri sendiri. Coba fokus pada kekuatanmu, apa yang kamu bisa lakukan dengan baik? Tulis pencapaian kecilmu, itu bikin kamu lebih menghargai diri sendiri. Apa satu hal yang kamu banggakan dari dirimu?";"GROK";"D9_GROK_EgoIsTheEnemy205-216_20";"idn-ocr"
"Aku suka pamer di media sosial biar orang kagum. Tapi kok rasanya kosong. Kenapa ya?";"Pamer kadang bikin kita merasa dihargai sesaat, tapi nggak selalu bikin bahagia dalam. Coba cari kepuasan dari dalam, seperti mengerjakan sesuatu yang kamu sukai tanpa perlu dipamerkan. Apa aktivitas yang bikin kamu lupa waktu karena asyik?";"GROK";"D9_GROK_EgoIsTheEnemy205-216_20";"idn-ocr"
"Aku ngerasa harus selalu kuat dan nggak boleh kelihatan lemah. Tapi aku capek. Apa yang salah?";"Nggak ada yang salah denganmu, capek itu tanda kamu manusia. Menunjukkan kelemahan bukan berarti kalah, tapi berani jujur. Coba ceritain apa yang kamu rasain ke orang terdekat atau tulis di jurnal. Apa yang bikin kamu merasa harus selalu kuat?";"GROK";"D9_GROK_EgoIsTheEnemy205-216_20";"idn-ocr"
"Aku pengen orang lain takut sama aku supaya dihormati. Itu oke nggak?";"Keinginan dihormati itu wajar, tapi kalau pakai ketakutan, itu bisa bikin hubunganmu renggang. Coba bangun respek dengan kebaikan atau kejujuran, itu lebih tahan lama. Apa cara yang pernah bikin orang menghargaimu tanpa harus takut?";"GROK";"D9_GROK_EgoIsTheEnemy205-216_20";"idn-ocr"
"Aku sering ngerasa aku paling benar. Gimana caranya supaya nggak gitu?";"Itu wajar kok, tapi coba dengarkan pendapat orang lain dengan pikiran terbuka. Tanya diri sendiri, ‘Apa yang bisa aku pelajari dari mereka?’ Itu bantu kamu melihat sudut pandang baru. Apa situasi yang bikin kamu merasa paling benar?";"GROK";"D9_GROK_EgoIsTheEnemy205-216_20";"idn-ocr"
"Aku takut kalau sukses nanti aku jadi sombong. Gimana caranya mencegah itu?";"Keren banget kamu udah mikirin ini! Tetap rendah hati bisa dimulai dari bersyukur atas apa yang kamu punya dan ingat perjuanganmu. Coba luangkan waktu buat membantu orang lain, itu bikin kamu tetap terhubung. Apa yang bikin kamu takut jadi sombong?";"GROK";"D9_GROK_EgoIsTheEnemy205-216_20";"idn-ocr"
"Aku merasa harus punya banyak duit biar bahagia. Bener nggak sih?";"Banyak orang mikir gitu, tapi kebahagiaan nggak cuma dari uang. Coba cari tahu apa yang bikin kamu senang tanpa perlu banyak biaya, seperti waktu bareng temen atau hobi sederhana. Apa satu hal non-material yang bikin kamu bahagia?";"GROK";"D9_GROK_EgoIsTheEnemy205-216_20";"idn-ocr"
"Aku suka ngeluh kalau hidup nggak adil. Gimana caranya biar berhenti ngeluh?";"Ngeluh itu wajar, tapi coba alihkan fokus ke apa yang bisa kamu syukuri, sekecil apa pun. Tulis tiga hal setiap hari yang bikin kamu bersyukur. Itu bantu ngurangin keluhan. Apa satu hal positif di hidupmu sekarang?";"GROK";"D9_GROK_EgoIsTheEnemy205-216_20";"idn-ocr"
"Aku ngerasa nggak perlu dengerin saran orang lain, aku udah tahu semua. Ini buruk nggak?";"Punya kepercayaan diri itu bagus, tapi kadang saran orang lain bikin kita lihat sesuatu yang baru. Coba dengarkan dulu, nggak harus diikuti, tapi siapa tahu berguna. Apa saran yang pernah bantu kamu di masa lalu?";"GROK";"D9_GROK_EgoIsTheEnemy205-216_20";"idn-ocr"
"Aku pengen orang lain ngeliat aku sebagai pahlawan. Itu salah nggak?";"Ingin dianggap hebat itu manusiawi, tapi kalau itu cuma buat pujian, bisa bikin kamu lupa tujuan asli. Coba lakukan kebaikan karena itu baik, bukan buat dipuji. Apa kebaikan kecil yang pernah kamu lakuin tanpa pamrih?";"GROK";"D9_GROK_EgoIsTheEnemy205-216_20";"idn-ocr"
"Aku merasa hidupku nggak akan berarti kalau nggak terkenal. Gimana caranya ngatasin ini?";"Makna hidup nggak harus dari ketenaran. Coba cari tahu apa yang bikin kamu merasa hidupmu berarti, seperti membantu orang atau mengejar passion. Tulis satu hal yang bikin hidupmu berarti tanpa perlu orang lain tahu. Apa itu?";"GROK";"D9_GROK_EgoIsTheEnemy205-216_20";"idn-ocr"
"Aku sering marah kalau dikritik. Aku harus apa biar nggak gampang tersinggung?";"Kritik memang bisa bikin panas, tapi coba lihat sebagai kesempatan buat tumbuh. Tanyain diri sendiri, ‘Apa yang bisa aku ambil dari kritik ini?’ Tarik napas dalam-dalam sebelum reagasi. Apa kritik yang pernah bikin kamu kesal tapi ternyata membantu?";"GROK";"D9_GROK_EgoIsTheEnemy205-216_20";"idn-ocr"
"Aku pengen ngalahin semua orang di hidup ini. Tapi kok rasanya nggak tenang. Kenapa ya?";"Keinginan menang itu bagus, tapi kalau bikin nggak tenang, mungkin kamu terlalu fokus sama kompetisi. Coba bersaing dengan dirimu sendiri, seperti jadi versi lebih baik dari kemarin. Apa satu hal yang pengen kamu tingkatkan di dirimu?";"GROK";"D9_GROK_EgoIsTheEnemy205-216_20";"idn-ocr"
"Aku merasa gagal banget karena rencanaku nggak berjalan sesuai harapan. Apa yang harus aku lakukan?";"Wajar kok merasa kecewa kalau rencana nggak berjalan mulus. Coba tarik napas dalam-dalam dulu, lalu lihat lagi apa yang bisa kamu pelajari dari situasi ini. Kadang kegagalan itu justru membuka jalan baru yang nggak kamu duga. Mau ceritain lebih detail apa yang terjadi? Aku dengerin.";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Kenapa sih aku selalu merasa nggak siap menghadapi masalah besar?";"Perasaan nggak siap itu sering muncul karena kita terlalu fokus pada apa yang belum kita kuasai. Padahal, kamu pasti punya kekuatan yang mungkin belum kamu sadari. Coba inget-inget, pernah nggak kamu melewati masalah yang awalnya terasa mustahil? Apa yang membantu kamu waktu itu?";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Aku takut banget kalau gagal lagi. Gimana cara ngatasin rasa takut ini?";"Takut gagal itu manusiawi, kok. Tapi kalau rasa takut itu bikin kamu stuck, coba mulai dari langkah kecil. Fokus pada apa yang bisa kamu kontrol sekarang, bukan hasil akhirnya. Misalnya, apa satu hal kecil yang bisa kamu lakukan hari ini untuk mendekati tujuanmu?";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Aku merasa semua orang melihat kegagalanku dan menertawakanku. Apa yang harus aku pikirkan?";"Aku paham rasanya merasa dihakimi. Tapi sebenarnya, orang lain biasanya lebih sibuk dengan hidup mereka sendiri ketimbang memperhatikan kegagalanmu. Coba alihkan fokus ke dirimu sendiri—apa yang kamu inginkan dan apa yang bisa kamu perbaiki? Kamu nggak perlu membuktikan apa-apa ke orang lain.";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Kadang aku merasa ego-ku bikin aku nggak bisa menerima kegagalan. Gimana caranya mengendalikan ego?";"Ego memang bisa bikin kita sulit menerima kenyataan. Coba latih diri untuk melihat kegagalan sebagai bagian dari proses, bukan akhir dari segalanya. Misalnya, setiap kali kamu merasa kesal, tanya ke diri sendiri: ‘Apa yang bisa aku pelajari dari ini?’ Itu membantu menjaga ego tetap di tempatnya.";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Aku merasa capek banget menghadapi masalah yang nggak kunjung selesai. Apa aku harus menyerah aja?";"Aku tahu rasanya lelah banget, dan boleh kok merasa begitu. Tapi sebelum memutuskan menyerah, coba istirahat dulu sejenak. Kadang otak kita butuh jeda biar bisa lihat solusi baru. Apa kamu punya cara favorit untuk recharge, seperti jalan-jalan atau denger musik?";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Kenapa hidupku penuh dengan kegagalan, sedangkan orang lain kelihatan sukses terus?";"Pasti berat rasanya membandingkan diri dengan orang lain. Tapi ingat, apa yang kamu lihat dari hidup orang lain biasanya cuma highlight-nya, bukan perjuangan di balik layar. Setiap orang punya tantangannya masing-masing. Coba fokus pada progres kecilmu sendiri, apa yang udah kamu capai sejauh ini?";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Aku merasa bersalah karena gagal memenuhi harapan orang-orang di sekitarku. Apa yang harus aku lakukan?";"Rasa bersalah itu wajar, tapi jangan sampai bikin kamu lupa sama kebutuhanmu sendiri. Coba tanya: harapan siapa yang sebenarnya kamu kejar? Kalau itu bukan tujuanmu, mungkin saatnya fokus pada apa yang benar-benar penting buatmu. Mau ceritain lebih lanjut?";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Aku pengen bangkit dari kegagalan, tapi nggak tahu mulai dari mana. Ada saran?";"Keren banget kamu pengen bangkit! Mulai dari hal kecil aja dulu, seperti menulis satu tujuan yang realistis untuk minggu ini. Terus, pecah tujuan itu jadi langkah-langkah sederhana. Misalnya, apa satu hal kecil yang bisa kamu lakukan besok untuk merasa lebih baik?";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Aku merasa malu banget sama kegagalanku. Gimana cara ngatasin rasa malu ini?";"Rasa malu itu bisa bikin kita merasa kecil, ya. Tapi coba ingat, kegagalan nggak mendefinisikan dirimu. Coba ceritain ke aku apa yang bikin kamu malu, dan kita cari cara bareng untuk melihatnya dari sudut lain. Kadang ngobrol bikin beban itu lebih ringan.";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Aku suka nunda-nunda karena takut gagal lagi. Gimana cara ngatasin kebiasaan ini?";"Menunda karena takut gagal itu wajar, tapi bisa bikin kita stuck. Coba mulai dengan tugas yang super kecil, yang nggak terasa menakutkan. Misalnya, kalau kamu nunda nulis laporan, mulai dengan nulis satu kalimat aja. Apa tugas yang lagi kamu tunda sekarang?";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Aku merasa nggak pantas berhasil karena sering gagal. Apa yang salah sama aku?";"Nggak ada yang salah sama kamu. Kegagalan itu cuma bagian dari perjalanan, bukan tanda kamu nggak pantas berhasil. Setiap orang yang sukses pasti pernah gagal. Coba tulis tiga hal yang kamu banggakan dari dirimu, sekecil apa pun. Mau coba sekarang?";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Aku pengen orang lain ngelihat aku kuat, tapi dalam hati aku rapuh. Gimana caranya biar nggak pura-pura?";"Pasti berat banget harus kelihatan kuat terus. Kamu nggak perlu pura-pura, kok. Coba cari satu orang yang kamu percaya untuk cerita apa adanya. Atau kalau belum siap, tulis perasaanmu di jurnal. Itu bisa bantu kamu lebih jujur sama diri sendiri.";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Aku merasa hidupku nggak akan pernah lebih baik setelah gagal besar. Apa yang bisa aku lakukan?";"Aku tahu rasanya merasa stuck di titik terendah. Tapi coba ingat, satu kegagalan besar nggak menentukan masa depanmu. Mulai dengan langkah kecil, seperti melakukan satu hal yang bikin kamu senang hari ini. Apa yang biasanya bikin kamu merasa lebih baik?";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Aku marah banget sama diriku sendiri karena gagal. Gimana caranya berhenti nyalahin diri?";"Marah sama diri sendiri itu wajar, tapi jangan sampai bikin kamu lupa kebaikanmu. Coba bayangin kalau sahabatmu yang gagal, apa yang akan kamu bilang ke dia? Coba ucapkan hal yang sama ke diri sendiri. Mau coba ngomong apa sekarang?";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Aku pengen nyerah aja karena semua usahaku gagal. Apa salah kalau aku nyerah?";"Merasa pengen nyerah itu manusiawi, kok, apalagi kalau udah berusaha keras. Tapi sebelum nyerah, coba tanya: apa tujuanku sebenarnya? Kalau tujuan itu masih penting, mungkin kamu cuma perlu istirahat atau cara baru. Mau ceritain apa yang bikin kamu pengen nyerah?";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Aku merasa nggak ada yang ngerti penderitaanku setelah gagal. Gimana caranya biar nggak kesepian?";"Aku tahu rasanya merasa sendirian dalam penderitaan. Coba cari satu orang yang bisa kamu ajak ngobrol, atau mungkin tulis perasaanmu untuk memahami apa yang kamu rasakan. Aku di sini untuk dengerin, lho. Mau ceritain apa yang lagi kamu rasakan?";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Aku takut mencoba lagi karena trauma sama kegagalan sebelumnya. Apa yang harus aku lakukan?";"Trauma dari kegagalan itu bisa bikin kita takut melangkah. Coba mulai dengan sesuatu yang risikonya kecil, biar kamu bisa bangun kepercayaan diri lagi. Misalnya, apa satu hal kecil yang pengen kamu coba tapi nggak terlalu menakutkan?";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Aku merasa hidupku hancur karena satu kegagalan. Apa aku lebay?";"Nggak lebay kok, perasaanmu valid. Kegagalan besar memang bisa terasa seperti akhir dunia. Tapi coba lihat dari sudut lain: apa satu hal yang masih baik dalam hidupmu sekarang? Fokus ke situ dulu, meski kecil, bisa bantu kamu melangkah lagi.";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Aku pengen jadi orang yang tangguh menghadapi kegagalan. Gimana caranya?";"Keren banget tujuanmu! Ketangguhan itu dibangun dari latihan kecil setiap hari. Misalnya, coba hadapi satu ketakutan kecil atau refleksikan apa yang kamu pelajari dari kegagalan sebelumnya. Apa satu langkah kecil yang bisa kamu ambil hari ini untuk merasa lebih tangguh?";"GROK";"D9_GROK_EgoIsTheEnemy217-227_20";"idn-ocr"
"Aku merasa gagal banget setelah kehilangan pekerjaan. Apa yang bisa aku lakuin biar nggak terpuruk terus?";"Kecewa itu wajar, tapi jangan biarkan kegagalan itu mendefinisikanmu. Coba lihat apa yang bisa kamu pelajari dari pengalaman ini, mungkin ada keterampilan baru yang bisa kamu asah. Mulai dari langkah kecil, seperti memperbarui CV atau coba hobi yang bikin kamu rileks. Apa satu hal yang bisa kamu coba hari ini untuk melangkah maju?";"GROK";"D9_GROK_EgoIsTheEnemy228-238_20";"idn-ocr"
"Aku ngerasa hidup nggak adil, kenapa aku yang selalu apes? Gimana caranya biar nggak kesal terus?";"Rasanya berat kalau hidup terasa nggak adil. Coba fokus pada hal-hal yang bisa kamu kontrol, seperti cara kamu merespons situasi. Tulis tiga hal kecil yang kamu syukuri setiap hari, itu bisa bantu mengalihkan pikiran dari rasa kesal. Apa yang biasanya bikin kamu merasa hidup nggak adil?";"GROK";"D9_GROK_EgoIsTheEnemy228-238_20";"idn-ocr"
"Aku takut banget buat coba lagi setelah gagal berkali-kali. Apa yang harus aku lakuin?";"Takut itu wajar, apalagi setelah gagal berulang. Coba mulai dengan sesuatu yang kecil dan nggak terlalu menakutkan, biar kamu bisa bangun kepercayaan diri lagi. Ingat, setiap kegagalan adalah pelajaran. Apa satu langkah kecil yang bisa kamu ambil untuk mulai lagi?";"GROK";"D9_GROK_EgoIsTheEnemy228-238_20";"idn-ocr"
"Aku ngerasa nggak pantas sukses karena pernah gagal besar. Gimana cara ngatasin pikiran ini?";"Pikiran itu bisa berat, tapi kegagalan nggak menentukan nilai dirimu. Coba tulis pencapaian kecil yang pernah kamu raih, sekecil apa pun, untuk ingetin diri sendiri bahwa kamu mampu. Apa satu hal yang pernah bikin kamu bangga, meski kecil?";"GROK";"D9_GROK_EgoIsTheEnemy228-238_20";"idn-ocr"
"Aku sering nyalahin orang lain kalau ada masalah. Aku tahu ini salah, tapi susah berhenti. Apa yang bisa aku lakuin?";"Menyadari itu udah langkah besar! Coba tanya diri sendiri, ‘Apa yang bisa aku lakukan berbeda?’ setiap kali masalah muncul. Fokus pada solusi, bukan menyalahkan. Apa situasi yang biasanya bikin kamu pengen nyalahin orang lain?";"GROK";"D9_GROK_EgoIsTheEnemy228-238_20";"idn-ocr"
"Aku merasa stuck setelah kegagalan, kayak nggak bisa maju. Apa yang bisa bantu aku keluar dari situasi ini?";"Feeling stuck itu berat, tapi kamu nggak sendiri. Coba buat daftar tujuan kecil, seperti belajar sesuatu baru atau ketemu temen. Langkah kecil ini bisa bantu kamu bergerak lagi. Apa satu hal yang pengen kamu coba untuk merasa lebih hidup?";"GROK";"D9_GROK_EgoIsTheEnemy228-238_20";"idn-ocr"
"Aku pengen balas dendam sama orang yang bikin aku gagal. Itu bener nggak sih?";"Sakit hati itu wajar, tapi balas dendam biasanya cuma bikin kamu lebih lelah. Coba alihkan energimu ke sesuatu yang bikin kamu tumbuh, seperti mengejar tujuan pribadi. Apa yang bisa bantu kamu move on dari rasa sakit itu?";"GROK";"D9_GROK_EgoIsTheEnemy228-238_20";"idn-ocr"
"Aku ngerasa nggak ada gunanya usaha lagi karena pasti gagal. Gimana caranya biar semangat lagi?";"Rasa putus asa itu berat, tapi coba ingat satu kali kamu berhasil, sekecil apa pun. Itu bukti kamu bisa. Mulai dari sesuatu yang sederhana, seperti jalan pagi atau baca buku. Apa satu hal kecil yang bisa bikin kamu merasa lebih semangat?";"GROK";"D9_GROK_EgoIsTheEnemy228-238_20";"idn-ocr"
"Aku malu banget sama kegagalanku, sampe nggak berani cerita ke orang lain. Apa yang harus aku lakuin?";"Malu itu manusiawi, tapi kegagalan nggak bikin kamu kurang berharga. Coba ceritain ke orang yang kamu percaya, atau tulis di jurnal dulu. Berbagi bisa bikin bebanmu lebih ringan. Apa yang bikin kamu paling malu dari kegagalan itu?";"GROK";"D9_GROK_EgoIsTheEnemy228-238_20";"idn-ocr"
"Aku ngerasa kegagalan ini karena aku nggak cukup baik. Gimana caranya biar nggak terus mikir gitu?";"Pikiran itu bisa menipu. Kegagalan nggak berarti kamu nggak cukup baik, tapi mungkin ada hal yang perlu kamu pelajari. Coba tulis tiga kekuatan yang kamu punya, itu bantu ingetin kamu nilai dirimu. Apa kekuatan yang kamu suka dari dirimu?";"GROK";"D9_GROK_EgoIsTheEnemy228-238_20";"idn-ocr"
"Aku pengen cepet bangkit dari kegagalan, tapi nggak tahu caranya. Apa yang bisa aku coba?";"Bangkit itu butuh waktu, tapi kamu bisa mulai dengan langkah kecil. Coba buat rencana sederhana, seperti fokus pada satu tugas sehari. Jangan lupa istirahat, itu penting. Apa satu langkah kecil yang bisa kamu ambil besok?";"GROK";"D9_GROK_EgoIsTheEnemy228-238_20";"idn-ocr"
"Aku ngerasa hidupku hancur setelah gagal. Apa masih ada harapan buat aku?";"Aku ngerti rasanya berat, tapi kegagalan bukan akhir. Masih banyak kesempatan buat kamu. Coba cari satu hal kecil yang bikin kamu merasa hidup, seperti hobi atau ngobrol sama temen. Apa yang dulu bikin kamu excited tentang hidup?";"GROK";"D9_GROK_EgoIsTheEnemy228-238_20";"idn-ocr"
"Aku sering ngeluh kalau gagal, dan itu bikin aku tambah down. Gimana caranya berhenti ngeluh?";"Ngeluh itu wajar, tapi coba alihkan fokus ke apa yang bisa kamu syukuri. Tulis tiga hal positif setiap hari, sekecil apa pun. Itu bisa bantu ubah pola pikir. Apa satu hal positif yang kamu alami hari ini?";"GROK";"D9_GROK_EgoIsTheEnemy228-238_20";"idn-ocr"
"Aku ngerasa nggak pantas coba lagi karena gagal terlalu sering. Apa yang bisa bantu aku berubah pikiran?";"Setiap orang pernah gagal, tapi itu nggak berarti kamu nggak layak coba lagi. Coba ingat satu momen kecil saat kamu berhasil, itu bukti kamu bisa. Apa satu tujuan kecil yang pengen kamu kejar sekarang?";"GROK";"D9_GROK_EgoIsTheEnemy228-238_20";"idn-ocr"
"Aku pengen orang lain kagum sama aku meski aku gagal. Itu salah nggak?";"Ingin dihargai itu wajar, tapi kalau cuma buat pengakuan, bisa bikin kamu lupa tujuan aslimu. Coba fokus pada apa yang bikin kamu bangga sama diri sendiri, tanpa perlu orang lain tahu. Apa satu hal yang bikin kamu merasa berharga?";"GROK";"D9_GROK_EgoIsTheEnemy228-238_20";"idn-ocr"
"Aku ngerasa nggak ada yang bisa aku lakuin dengan baik setelah gagal. Gimana caranya biar percaya diri lagi?";"Kegagalan bisa bikin kita ragu, tapi coba ingat satu hal yang pernah kamu lakuin dengan baik. Mulai dari situ, lakukan lagi dengan santai. Itu bisa bantu bangun kepercayaan dirimu. Apa satu keterampilan yang kamu suka?";"GROK";"D9_GROK_EgoIsTheEnemy228-238_20";"idn-ocr"
