question;answer;from;filename;document_preprocessed;Topic;Probability;Top_n_words;Name;Document
Aku sering ngerasa perilakuku dipengaruhi lingkungan. Gimana caranya supaya aku lebih kuat ngendalin diri?;Lingkungan memang punya pengaruh besar, tapi kamu juga punya kekuatan buat ngatur diri sendiri, lho. Coba mulai dengan kenali apa di lingkunganmu yang bikin kamu terpengaruh—misalnya, temen yang suka ngajak ngobrol pas kerja. Lalu, buat batasan kecil, seperti fokus 20 menit tanpa distraksi. Latih juga diri kamu buat berpikir sebelum bertindak, misalnya tarik napas dulu kalau lagi kesal. Apa di lingkunganmu yang paling susah dikontrol? Ceritain, yuk.;GROK;D4_GROK_PengantarPsikologiBimoW24-34_20.json;ngerasa perilaku pengaruh kuat ngendalin diri pengaruh kuat ngatur diri sendiri kenal pengaruh temen ngajak kerja batas kecil distraksi diri tindak kesal paling susah kontrol;0;0.330714266589761;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;-1_diri_takut_sendiri_kecil;ngerasa perilaku pengaruh kuat ngendalin diri pengaruh kuat ngatur diri sendiri kenal pengaruh temen ngajak kerja batas kecil distraksi diri tindak kesal paling susah kontrol
Aku ngerasa dunia ini terlalu penuh sama distraksi. Apa yang bisa aku lakukan?;Aku ngerti, dunia kadang terasa kayak terlalu ‘nyanyi’. Coba buat batasan, misalnya matiin notifikasi HP atau pilih waktu khusus buat fokus. Kalau bisa, cari tempat yang minim distraksi, kayak taman atau sudut rumah yang cozy. Tarik napas dalam juga bantu tenangin pikiran.;GROK;D4_GROK_PengantarPsikologiBimoW112-122_20.json;ngerasa terlalu penuh distraksi laku terlalu batas matiin notifikasi pilih khusus tempat minim distraksi taman sudut cozy tenangin;0;0.330697472606128;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;ngerasa terlalu penuh distraksi laku terlalu batas matiin notifikasi pilih khusus tempat minim distraksi taman sudut cozy tenangin
Aku cuma pengen ngurung diri di kamar. Tapi aku tahu ini nggak baik. Gimana caranya aku keluar dari zona ini?;Puji syukur kamu sadar kalau ngurung diri bukan solusi jangka panjang. Coba mulai dengan sesuatu yang super sederhana, seperti buka jendela atau duduk di teras. Kalau udah siap, ajak temen buat jalan bareng atau ikut kelas ringan seperti yoga. Kalau masih susah, ceritain ke terapis apa yang bikin kamu stuck, ya.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders352-362_20.json;ngurung diri kamar tahu keluar zona puji syukur ngurung diri bukan solusi jangka panjang super sederhana jendela duduk teras udah siap temen jalan bareng kelas ringan yoga susah terap stuck;0;0.3306492775797172;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;ngurung diri kamar tahu keluar zona puji syukur ngurung diri bukan solusi jangka panjang super sederhana jendela duduk teras udah siap temen jalan bareng kelas ringan yoga susah terap stuck
Aku pengen hubunganku sama pasangan kayak dulu lagi. Mungkinkah?;Kangen sama masa-masa indah itu wajar banget. Tapi, hubungan itu memang berubah seiring waktu. Mungkin bukan balik ke dulu, tapi kalian bisa bikin momen baru yang sama indahnya. Coba ceritain, apa sih yang dulu bikin hubungan kalian spesial? Kita bisa pikirin cara buat bawa kembali rasa itu.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders770-780_20.json;pasang kangen masa masa indah ubah iring bukan balik momen indah spesial pikirin bawa;0;0.3305973843017745;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;-1_diri_takut_sendiri_kecil;pasang kangen masa masa indah ubah iring bukan balik momen indah spesial pikirin bawa
Saya takut kehilangan cinta kalau tidak menyenangkan orang. Bagaimana cara lebih mandiri?;Takut kehilangan cinta itu wajar, tapi kamu berharga apa adanya! Karen Horney bilang tipe penurut sering bergantung pada persetujuan orang lain karena kecemasan. Untuk lebih mandiri, coba lakukan satu aktivitas untuk dirimu sendiri, seperti baca buku favorit. Tulis tiga alasan kenapa kamu cukup tanpa persetujuan orang lain. Apa satu hal yang bisa kamu lakukan untuk merasa bahagia sendiri?;GROK;A1_GROK_PsikologiKepribadian84-101_46.json;takut hilang cinta senang mandiri takut hilang cinta harga karen horney tipe turut tuju cemas mandiri laku aktivitas diri sendiri baca buku favorit alas cukup tuju laku bahagia sendiri;0;0.3294921389940485;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;-1_diri_takut_sendiri_kecil;takut hilang cinta senang mandiri takut hilang cinta harga karen horney tipe turut tuju cemas mandiri laku aktivitas diri sendiri baca buku favorit alas cukup tuju laku bahagia sendiri
Aku nggak suka sama emosiku sendiri, rasanya aku lemah kalau sedih atau marah. Gimana supaya nggak benci sama diri sendiri?;Aku ngerti, kadang emosi bisa bikin kita merasa nggak nyaman sama diri sendiri. Tapi, sedih atau marah itu wajar, lho, itu bagian dari jadi manusia. Coba lihat emosi itu sebagai sinyal, kayak tubuhmu bilang ada sesuatu yang perlu diperhatikan. Misalnya, kalau sedih, mungkin kamu perlu istirahat atau ngobrol sama temen. Daripada benci, coba peluk diri sendiri dengan kasih sayang, seperti kamu dukung sahabat. Kamu kuat, kok.;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders473-483_20.json;emosi sendiri lemah sedih marah benci diri sendiri emosi nyaman diri sendiri sedih marah manusia emosi tubuh perlu perhati sedih perlu istirahat temen benci peluk diri sendiri sayang dukung sahabat kuat;0;0.3287191002709961;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;emosi sendiri lemah sedih marah benci diri sendiri emosi nyaman diri sendiri sedih marah manusia emosi tubuh perlu perhati sedih perlu istirahat temen benci peluk diri sendiri sayang dukung sahabat kuat
Aku ngerasa hidupku nggak ada artinya tanpa orang yang aku sayang. Gimana biar kuat?;Kehilangan orang yang disayang itu berat banget, dan wajar kalau kamu ngerasa kosong. Aku di sini, ya. Coba kita cari satu hal yang bisa bikin kamu ngerasa sedikit lebih utuh, mungkin sesuatu yang dulu bikin kamu senang atau tujuan kecil. Apa ada yang pengen kamu coba lagi?;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders308-318_20.json;ngerasa hidup arti sayang kuat hilang sayang berat ngerasa kosong ngerasa utuh senang tuju kecil;0;0.3285785816950897;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;-1_diri_takut_sendiri_kecil;ngerasa hidup arti sayang kuat hilang sayang berat ngerasa kosong ngerasa utuh senang tuju kecil
Aku ngerasa nggak cukup baik buat orang-orang di sekitarku. Gimana caranya biar lebih percaya diri?;Perasaan nggak cukup itu sering dateng dari pikiran kita sendiri, bukan fakta. Coba deh inget satu momen kecil di mana kamu bikin orang lain senyum—mungkin waktu kamu bantu temen atau bikin joke receh. Itu bukti kamu punya nilai! Latih percaya diri dengan melakukan hal kecil yang kamu suka, misalnya nyanyi, gambar, atau olahraga. Tiap kali selesai, bilang ke diri sendiri: 'Aku bisa!' Orang-orang sayang sama kamu apa adanya, jadi coba sayangin diri kamu juga.;GROK;D7_GROK_SeniMenyiksaDiri54-67_12.json;ngerasa cukup percaya diri cukup dateng sendiri bukan fakta inget momen kecil senyum temen joke receh bukti nilai percaya diri laku kecil olahraga diri sendiri sayang sayangin diri;0;0.3284541208313474;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;ngerasa cukup percaya diri cukup dateng sendiri bukan fakta inget momen kecil senyum temen joke receh bukti nilai percaya diri laku kecil olahraga diri sendiri sayang sayangin diri
Aku nggak bisa lepas dari pikiran bahwa aku nggak cukup baik.;Pikiran itu bisa jadi musuh terbesar. Coba tanya: apa bukti bahwa kamu nggak cukup baik? Kadang kita terlalu keras pada diri sendiri. Mulai catat hal-hal kecil yang kamu lakukan dengan baik setiap hari, itu bisa ubah cara pandangmu.;GROK;D9_GROK_EgoIsTheEnemy249-259_20.json;lepas cukup musuh bukti cukup terlalu diri sendiri catat kecil laku ubah pandang;0;0.3283541109310332;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;-1_diri_takut_sendiri_kecil;lepas cukup musuh bukti cukup terlalu diri sendiri catat kecil laku ubah pandang
Apakah semua persoalan dalam hidup juga sederhana?;Ya, semua persoalan dalam hidup pada dasarnya sederhana, meskipun sering kali kita yang membuatnya tampak rumit karena cara kita memandang dan menanggapinya.;GROK;D6_GROK_BeraniTidakDisukaiW17-30_25.json;hidup sederhana hidup sederhana tampak rumit pandang tanggap;0;0.3282008347291414;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;-1_diri_takut_sendiri_kecil;hidup sederhana hidup sederhana tampak rumit pandang tanggap
Aku merasa stres banget akhir-akhir ini, kayak semua hal kecil bikin aku kesal. Apa sih itu daily hassles?;Daily hassles itu hal-hal kecil di kehidupan sehari-hari yang bisa bikin kita frustrasi atau kesal, seperti macet, antre lama, atau kehilangan barang. Mereka mungkin kelihatan sepele, tapi kalau menumpuk, bisa bikin stres. Coba ceritain, apa aja yang lagi bikin kamu kesal?;GROK;D11_GROK_AHandbookfortheSMH204-214_20.json;stres akhir akhir kecil kesal daily hassles daily hassles kecil hidup frustrasi kesal macet antre lama hilang barang sepele tumpuk stres kesal;0;0.3277036347130453;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;-1_diri_takut_sendiri_kecil;stres akhir akhir kecil kesal daily hassles daily hassles kecil hidup frustrasi kesal macet antre lama hilang barang sepele tumpuk stres kesal
Saya sering merasa pengap dan sulit fokus di rumah. Apakah membuka jendela benar-benar bisa membantu?;Iya — membuka jendela dan memastikan ventilasi yang baik dapat membantu. Udara segar menghilangkan polutan dalam ruangan dan dapat mengurangi gejala seperti pusing, lelah, dan susah konsentrasi. Jika tidak selalu memungkinkan, coba luangkan waktu istirahat di luar untuk menghirup udara segar beberapa kali dalam sehari.;GPT;D13_GPT_BrainPower123-133_27.json;pengap sulit jendela jendela ventilasi udara segar hilang polutan ruang kurang gejala pusing lelah susah konsentrasi luang istirahat luar hirup udara segar beberapa;0;0.3275975634046076;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;pengap sulit jendela jendela ventilasi udara segar hilang polutan ruang kurang gejala pusing lelah susah konsentrasi luang istirahat luar hirup udara segar beberapa
Aku sering dikira egois kalau aku mau jadi diri sendiri. Aku salah nggak sih?;Nggak salah sama sekali. Jadi diri sendiri itu artinya kamu menghargai apa yang ada di dalam kamu. Orang mungkin salah paham, tapi coba komunikasikan alasan kamu ke mereka. Apa satu hal tentang diri kamu yang pengen kamu tunjukin lebih percaya diri?;GROK;D8_GROK_BerdamaiDenganDiriSendiri197-207_20.json;egois diri sendiri salah salah sekali diri sendiri arti harga salah paham komunikasi alas diri tunjukin percaya diri;0;0.3272938730540174;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;egois diri sendiri salah salah sekali diri sendiri arti harga salah paham komunikasi alas diri tunjukin percaya diri
Kalau di kantor nggak bisa buka jendela, apa yang bisa saya lakukan saat merasa kepala berat dan kurang fokus?;Kalau jendela tidak bisa dibuka, coba ambil istirahat singkat beberapa kali sehari untuk keluar sejenak — berjalan santai atau berdiri di luar gedung selama 5–10 menit sudah membantu. Selain itu, jika memungkinkan, gunakan kipas atau ventilasi mekanis agar udara di ruangan berganti.;GPT;D13_GPT_BrainPower123-133_27.json;kantor jendela laku kepala berat kurang jendela istirahat singkat beberapa keluar jenak jalan santai diri luar gedung lama kipas ventilasi mekanis udara ruang;0;0.3272545518676845;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;kantor jendela laku kepala berat kurang jendela istirahat singkat beberapa keluar jenak jalan santai diri luar gedung lama kipas ventilasi mekanis udara ruang
Saya sering overthinking. Bagaimana cara menyeimbangkan pikiran dan perasaan saya?;Overthinking bisa bikin kepala penuh, ya? Carl Gustav Jung bilang kita punya fungsi seperti fikiran (logika) dan perasaan (emosi) yang perlu seimbang. Kalau pikiranmu terlalu aktif, coba alihkan ke perasaan dengan mendengarkan musik yang kamu suka atau menulis apa yang kamu rasakan. Meditasi singkat, seperti fokus pada napas selama 3 menit, juga membantu. Apa yang biasanya bikin kamu overthinking, dan mau coba teknik ini?;GROK;A1_GROK_PsikologiKepribadian61-83_99.json;overthinking imbang overthinking kepala penuh fungsi fikiran logika emosi perlu imbang terlalu dengar musik meditasi singkat lama overthinking teknik;0;0.3253027742044641;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;overthinking imbang overthinking kepala penuh fungsi fikiran logika emosi perlu imbang terlalu dengar musik meditasi singkat lama overthinking teknik
Aku sakit hati gara-gara dikira nggak pinter di kelas. Gimana caranya biar nggak baper?;Dikira nggak pinter bisa bikin nggak enak, tapi coba tanya: ‘Bener nggak aku nggak pinter cuma karena kata orang?’ Tulis tiga hal yang bikin kamu bangga, seperti usaha atau kebaikanmu. Abaikan omongan itu atau balas dengan senyum, fokus ke temen yang ngerti kamu. Kamu lebih berharga dari kata-kata mereka. Coba pelajari satu topik dengan pede besok.;GROK;A2_GROK_FilosofiTeras191-227_54.json;sakit hati gara gara pinter kelas baper pinter enak pinter kata bangga usaha abai omong balas senyum temen harga kata kata topik pede;0;0.3251644668465006;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;-1_diri_takut_sendiri_kecil;sakit hati gara gara pinter kelas baper pinter enak pinter kata bangga usaha abai omong balas senyum temen harga kata kata topik pede
Kalau aku yakin sama orang tanpa syarat, nanti dimanfaatin dong?;Iya, ada risiko dimanfaatin, dan itu wajar kalau kamu khawatir. Tapi yakin tanpa syarat itu bukan berarti membiarkan orang seenaknya. Itu tentang memilih percaya meski tahu risikonya, karena kamu ingin hubungan yang tulus. Kalau ternyata dimanfaatin, kamu bisa putuskan langkah selanjutnya, seperti menjaga jarak. Apa yang bikin kamu takut dimanfaatin?;GROK;D6_GROK_BeraniTidakDisukaiW273-283_15.json;yakin syarat dimanfaatin risiko dimanfaatin khawatir yakin syarat bukan arti enak pilih percaya tahu risiko tulus nyata dimanfaatin putus lanjut jaga jarak takut dimanfaatin;0;0.325077899314733;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;yakin syarat dimanfaatin risiko dimanfaatin khawatir yakin syarat bukan arti enak pilih percaya tahu risiko tulus nyata dimanfaatin putus lanjut jaga jarak takut dimanfaatin
Kenapa aku selalu khawatir tentang apa yang orang lain pikirkan tentangku?;Itu bisa datang dari keinginan alami untuk diterima, tapi kadang keinginan itu bikin kita lupa nilai diri sendiri. Bayangin kalau kamu nggak perlu cari pengakuan dari orang lain, tapi dari dirimu sendiri. Apa yang bikin kamu merasa berharga? Coba tulis tiga hal yang kamu suka dari dirimu, mungkin itu bisa jadi langkah awal!;GROK;D6_GROK_BeraniTidakDisukaiW185-195_10.json;khawatir datang alami terima lupa nilai diri sendiri bayangin perlu diri sendiri harga diri awal;0;0.32504234371842;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;khawatir datang alami terima lupa nilai diri sendiri bayangin perlu diri sendiri harga diri awal
Aku suka overthinking, apa itu juga tekanan?;Overthinking bisa jadi bagian dari tekanan, terutama kalau kamu merasa terjebak dalam ketidakpastian atau konflik batin. Itu seperti tekanan kronis yang datang dari dalam. Coba ceritain apa yang lagi bikin kamu overthinking, mungkin aku bisa bantu kasih sudut pandang lain.;GROK;D11_GROK_AHandbookfortheSMH193-203_20.json;overthinking tekan overthinking tekan utama jebak ketidakpastian konflik batin tekan kronis datang overthinking sudut pandang;0;0.3247078573908351;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;overthinking tekan overthinking tekan utama jebak ketidakpastian konflik batin tekan kronis datang overthinking sudut pandang
Saya merasa rendah diri karena sering dibandingkan dengan orang lain. Bagaimana cara mengatasinya?;Perbandingan itu bisa bikin kita merasa kecil, dan kamu hebat karena ingin mengatasinya! Abraham Harold Maslow bilang kebutuhan harga diri datang dari pengakuan, tapi juga dari mencintai diri sendiri. Coba tulis tiga kelebihanmu yang kamu banggakan, sekecil apa pun. Juga, batasi waktu di media sosial kalau itu memicu perbandingan. Apa satu hal tentang dirimu yang bikin kamu tersenyum hari ini?;GROK;A1_GROK_PsikologiKepribadian61-83_99.json;rendah diri banding banding kecil butuh harga diri datang cinta diri sendiri bangga kecil batas media sosial picu banding diri senyum;0;0.3244100391824657;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;rendah diri banding banding kecil butuh harga diri datang cinta diri sendiri bangga kecil batas media sosial picu banding diri senyum
Aku pengen lebih pede, tapi selalu ngerasa rendah diri. Ada saran nggak?;Aku ngerti banget rasanya pengen lebih pede. Rasa rendah diri sering muncul di skizofrenia atau depresi, tapi bisa diatasi. CBT punya teknik buat bantu, kayak catat hal-hal yang kamu lakuin dengan baik setiap hari, biar kamu lihat nilai dirimu. Juga, coba lakuin satu hal yang bikin kamu bangga, sekecil apa pun. Apa ada sesuatu yang kamu suka lakuin dan bisa bikin pede? Aku bisa bantu pikirin langkahnya!;GROK;D12_GROK_ClinicalHandbookPsychologicalDisorders539-549_20.json;pede ngerasa rendah diri saran pede rendah diri muncul skizofrenia depresi teknik catat lakuin nilai diri lakuin bangga kecil lakuin pede pikirin;0;0.3241221215547846;diri - kecil - takut - sendiri - hidup - salah - ngerasa - gagal - laku - kerja;0_diri_kecil_hidup_sendiri;pede ngerasa rendah diri saran pede rendah diri muncul skizofrenia depresi teknik catat lakuin nilai diri lakuin bangga kecil lakuin pede pikirin
