question;answer;from;filename;document_preprocessed;Topic;Probability;Top_n_words;Name;Document
Aku merasa nggak bisa ngapa-ngapain dengan benar, apa aku bodoh?;Duh, jangan bilang gitu. Kamu nggak bodoh, mungkin cuma lagi merasa down. Tiap orang punya kemampuan yang beda-beda, seperti ada yang jago bahasa, ada yang kuat di logika. Coba ceritain, apa yang bikin kamu merasa gagal? Kita cari tahu apa yang bisa bikin kamu lebih percaya diri.;GROK;D4_GROK_PengantarPsikologiBimoW200-210_20.json;bodoh jangan bodoh down mampu jago bahasa kuat logika gagal tahu percaya diri;-1;0.18486546708067;outlier;-1_diri_takut_sendiri_kecil;bodoh jangan bodoh down mampu jago bahasa kuat logika gagal tahu percaya diri
Aku nggak bisa ngomong di depan orang banyak, apa aku nggak pinter?;Nggak bisa ngomong di depan orang banyak nggak ada hubungannya sama kepintaran, kok. Itu cuma soal keterampilan bicara publik, yang bisa dilatih. Banyak orang pinter juga grogi pas ngomong di depan orang. Mau coba latihan bareng? Kita mulai dari yang simpel dulu.;GROK;D4_GROK_PengantarPsikologiBimoW200-210_20.json;ngomong depan pinter ngomong depan pintar terampil bicara publik pinter grogi ngomong depan bareng simpel;-1;0.509134732057544;outlier;-1_diri_takut_sendiri_kecil;ngomong depan pinter ngomong depan pintar terampil bicara publik pinter grogi ngomong depan bareng simpel
Aku merasa puas banget pas selesai ngerjain proyek. Itu perasaan apa?;Wah, itu perasaan intelektual! Kamu merasa senang karena berhasil menyelesaikan sesuatu yang menantang pikiranmu. Itu bagus banget, artinya kamu termotivasi sama kerja kerasmu. Apa sih proyek yang bikin kamu puas itu? Ceritain dong!;GROK;D4_GROK_PengantarPsikologiBimoW211-221_20.json;puas ngerjain proyek intelektual senang hasil tantang bagus arti motivasi kerja proyek puas;-1;0.354257030816201;outlier;-1_diri_takut_sendiri_kecil;puas ngerjain proyek intelektual senang hasil tantang bagus arti motivasi kerja proyek puas
Aku merasa bangga kalo bisa bantu temen. Itu perasaan apa?;Itu perasaan sosial yang positif, mungkin rasa empati atau kebanggaan karena bisa bantu orang lain. Itu tanda kamu punya hati yang baik! Ceritain dong, apa yang kamu lakuin buat bantu temenmu? Pasti seru!;GROK;D4_GROK_PengantarPsikologiBimoW211-221_20.json;bangga kalo temen sosial positif empati bangga hati lakuin temenmu seru;-1;0.4595125166409828;outlier;-1_diri_takut_sendiri_kecil;bangga kalo temen sosial positif empati bangga hati lakuin temenmu seru
Aku merasa perilakuku kadang nggak nyambung sama situasi. Misalnya, tiba-tiba ketawa padahal nggak lucu. Normal nggak sih?;Wah, menarik tuh! Kadang perilaku yang kelihatan ‘nggak nyambung’ bisa muncul karena emosi atau pikiran yang lagi berjalan di dalam diri kita, meskipun kita nggak sepenuhnya sadar. Bisa juga itu respons otomatis dari tubuh, seperti ketawa saat nervous. Kalau ini sering terjadi dan bikin kamu nggak nyaman, mungkin kita bisa coba cari tahu pemicunya. Apa kamu ingat situasi apa yang biasanya bikin kamu ketawa tiba-tiba? Ceritain, yuk.;GROK;D4_GROK_PengantarPsikologiBimoW24-34_20.json;perilaku nyambung situasi ketawa padahal lucu perilaku nyambung muncul emosi jalan diri sepenuh respons otomatis tubuh ketawa nervous nyaman tahu picu ingat situasi ketawa;-1;0.3625362550367598;outlier;-1_diri_takut_sendiri_kecil;perilaku nyambung situasi ketawa padahal lucu perilaku nyambung muncul emosi jalan diri sepenuh respons otomatis tubuh ketawa nervous nyaman tahu picu ingat situasi ketawa
Aku merasa perilakuku berubah setelah aku pindah kota. Apa lingkungan beneran sebesar itu pengaruhnya?;Iya, lingkungan punya pengaruh besar banget ke perilaku kita. Pindah kota berarti kamu ketemu orang baru, suasana baru, bahkan mungkin tekanan baru. Itu semua bisa bikin cara kamu bertindak atau merasa berubah. Coba perhatikan, apa di kota baru yang bikin kamu beda? Mungkin kita bisa cari cara buat menyesuaikan diri, seperti nyari komunitas yang bikin kamu nyaman. Apa yang lagi bikin kamu merasa berubah? Ceritain, yuk.;GROK;D4_GROK_PengantarPsikologiBimoW24-34_20.json;perilaku ubah pindah kota beneran pengaruh pengaruh perilaku pindah kota arti suasana bahkan tekan tindak ubah perhati kota sesuai diri nyari nyaman ubah;-1;0.3751895723564348;outlier;-1_diri_takut_sendiri_kecil;perilaku ubah pindah kota beneran pengaruh pengaruh perilaku pindah kota arti suasana bahkan tekan tindak ubah perhati kota sesuai diri nyari nyaman ubah
Aku pengen lebih sabar sama diri sendiri, ada saran?;Pengen lebih sabar sama diri sendiri itu langkah yang bagus! Coba gunakan introspeksi untuk memahami kapan kamu paling keras sama diri sendiri. Misalnya, tanya, ‘Apa aku lagi terlalu menuntut?’ Latih diri dengan self-talk yang lembut, seperti, ‘Nggak apa-apa, aku lagi belajar.’ Apa yang bikin kamu merasa nggak sabar sama dirimu?;GROK;D4_GROK_PengantarPsikologiBimoW35-45_20.json;sabar diri sendiri saran sabar diri sendiri bagus introspeksi paham kapan paling diri sendiri terlalu tuntut diri self talk lembut sabar diri;-1;0.3663630366657115;outlier;-1_diri_takut_sendiri_kecil;sabar diri sendiri saran sabar diri sendiri bagus introspeksi paham kapan paling diri sendiri terlalu tuntut diri self talk lembut sabar diri
Aku suka ngerasa lingkunganku nggak mendukung buat aku berkembang. Gimana caranya biar tetep maju?;Lingkungan yang nggak mendukung emang bisa bikin kita merasa stuck, dan itu nggak salah buat dirasain. Coba cari satu atau dua hal kecil yang bisa kamu kontrol, seperti bikin ruang belajar yang nyaman atau cari temen yang suportif. Kalau lingkunganmu berat, nggak apa-apa cari bantuan dari luar, seperti komunitas online atau mentor. Apa yang lagi bikin lingkunganmu terasa nggak mendukung? Yuk, kita obrolin.;GROK;D4_GROK_PengantarPsikologiBimoW46-56_20.json;ngerasa dukung kembang maju dukung emang stuck salah dirasain kecil kontrol ruang nyaman temen suportif berat luar mentor dukung obrolin;-1;0.1114188223994426;outlier;-1_diri_takut_sendiri_kecil;ngerasa dukung kembang maju dukung emang stuck salah dirasain kecil kontrol ruang nyaman temen suportif berat luar mentor dukung obrolin
Aku pengen jadi lebih sabar, tapi rasanya susah banget. Ada saran?;Jadi lebih sabar itu memang butuh usaha, tapi kamu bisa melatihnya. Sifat seperti kesabaran dipengaruhi oleh bawaan, tapi juga bisa dibentuk lewat lingkungan dan kebiasaan. Coba mulai dengan teknik sederhana, seperti tarik napas dalam saat mulai kesal, atau ingatkan diri sendiri bahwa nggak apa-apa kalau sesuatu nggak langsung sempurna. Apa yang biasanya bikin kamu nggak sabar?;GROK;D4_GROK_PengantarPsikologiBimoW57-67_20.json;sabar susah saran sabar butuh usaha sifat sabar pengaruh bawa bentuk lewat teknik sederhana kesal ingat diri sendiri langsung sempurna sabar;-1;0.3667460830821104;outlier;-1_diri_takut_sendiri_kecil;sabar susah saran sabar butuh usaha sifat sabar pengaruh bawa bentuk lewat teknik sederhana kesal ingat diri sendiri langsung sempurna sabar
Aku sering merasa bingung kenapa aku melihat sesuatu berbeda dari temenku, meskipun kita lihat hal yang sama. Apa yang bikin begitu?;Wah, itu wajar banget, kok. Setiap orang punya cara sendiri dalam memahami apa yang mereka lihat atau rasakan. Ini karena persepsi kita dipengaruhi oleh pengalaman, perasaan, dan cara berpikir yang unik. Misalnya, kalau kamu lagi sedih, mungkin warna bunga yang cerah terlihat biasa aja, tapi buat temenmu yang lagi happy, bunga itu bisa terlihat super indah. Coba ceritain, apa sih yang biasanya beda dari pandanganmu sama temenmu?;GROK;D4_GROK_PengantarPsikologiBimoW90-100_20.json;temenku sendiri paham persepsi pengaruh alam unik sedih bunga cerah temenmu happy bunga super indah pandang temenmu;-1;0.3486053885028958;outlier;-1_diri_takut_sendiri_kecil;temenku sendiri paham persepsi pengaruh alam unik sedih bunga cerah temenmu happy bunga super indah pandang temenmu
Kenapa ya, aku suka ngerasa sesuatu itu lebih besar atau kecil dari yang sebenarnya?;Itu menarik, lho! Kadang, otak kita bisa ‘mainin’ ukuran sesuatu berdasarkan apa yang kita rasain atau pikirin. Misalnya, kalau kamu takut sama laba-laba, mungkin laba-laba kecil terlihat gede banget. Ini karena perasaan kita ikut mewarnai apa yang kita lihat. Apa yang biasanya bikin kamu ngerasa gitu? Ceritain, biar aku bantu kasih ide.;GROK;D4_GROK_PengantarPsikologiBimoW90-100_20.json;ngerasa kecil otak mainin ukur rasain pikirin takut laba laba laba laba kecil gede ngerasa;-1;0.251215485431903;outlier;-1_diri_takut_sendiri_kecil;ngerasa kecil otak mainin ukur rasain pikirin takut laba laba laba laba kecil gede ngerasa
Aku susah banget melepas rencana yang nggak berjalan sesuai harapan, apa yang salah denganku?;Nggak ada yang salah denganmu. Susah melepas rencana itu manusiawi, apalagi kalau kita sudah berharap banyak. Coba lihat rencanamu sebagai panduan, bukan sesuatu yang harus 100% terjadi. Ketika sesuatu nggak sesuai, tanyakan pada dirimu: 'Apa yang bisa aku pelajari dari ini?' atau 'Apa peluang baru yang bisa aku coba?' Dengan begitu, kamu memberi ruang untuk fleksibilitas dan nggak terjebak di kekecewaan.;GROK;D5_GROK_MindfullLife21-31_20.json;susah lepas rencana jalan sesuai harap salah salah susah lepas rencana manusiawi harap rencana pandu bukan sesuai diri peluang beri ruang fleksibilitas jebak kecewa;-1;0.4027527274419237;outlier;-1_diri_takut_sendiri_kecil;susah lepas rencana jalan sesuai harap salah salah susah lepas rencana manusiawi harap rencana pandu bukan sesuai diri peluang beri ruang fleksibilitas jebak kecewa
Aku merasa gagal kalau hasil kerjaku nggak sesuai ekspektasi, gimana caranya biar nggak down?;Perasaan itu bisa bikin berat, ya. Coba kita ubah sudut pandang: hasil bukan cerminan nilai dirimu. Kamu bisa kendalikan usahamu, tapi hasil? Itu di luar kuasamu. Fokus pada apa yang sudah kamu lakukan dengan baik. Misalnya, apa satu hal yang kamu banggakan dari prosesnya? Kalau masih terasa berat, coba ceritain ke seseorang yang kamu percaya, kadang ngobrol bisa bantu ringankan beban.;GROK;D5_GROK_MindfullLife21-31_20.json;gagal hasil kerja sesuai ekspektasi down berat ubah sudut pandang hasil bukan cermin nilai diri kendali usaha hasil luar kuasa laku bangga proses berat percaya ringan beban;-1;0.2073017767769681;outlier;-1_diri_takut_sendiri_kecil;gagal hasil kerja sesuai ekspektasi down berat ubah sudut pandang hasil bukan cermin nilai diri kendali usaha hasil luar kuasa laku bangga proses berat percaya ringan beban
Aku takut gagal dalam bisnis, apa yang harus kulakukan?;Takut gagal itu wajar, apalagi di bisnis yang penuh ketidakpastian. Yang bisa kamu lakukan adalah fokus pada hal-hal yang kamu kendalikan, seperti riset pasar atau manajemen tim. Hasil akhir memang nggak bisa dipastikan, tapi setiap usaha yang kamu lakukan adalah langkah ke arah yang benar. Coba buat rencana cadangan juga, biar kamu merasa lebih siap menghadapi apa pun.;GROK;D5_GROK_MindfullLife21-31_20.json;takut gagal bisnis laku takut gagal bisnis penuh ketidakpastian laku kendali riset pasar manajemen hasil akhir usaha laku arah rencana cadang siap hadap;-1;0.0871630798519683;outlier;-1_diri_takut_sendiri_kecil;takut gagal bisnis laku takut gagal bisnis penuh ketidakpastian laku kendali riset pasar manajemen hasil akhir usaha laku arah rencana cadang siap hadap
Aku merasa hidupku nggak adil karena aku nggak punya kesempatan yang sama seperti orang lain. Apa yang harus aku pikirkan?;Aku paham, kadang hidup memang terasa nggak adil. Tapi coba lihat, meski perjalanan setiap orang beda, kamu punya kekuatan untuk menciptakan sesuatu dari apa yang kamu miliki sekarang. Daripada fokus pada apa yang nggak kamu punya, coba cari satu langkah kecil yang bisa kamu ambil hari ini untuk mendekati tujuanmu. Setiap langkah itu berarti, dan kamu nggak perlu membandingkannya dengan orang lain.;GROK;D6_GROK_BeraniTidakDisukaiW108-118_10.json;hidup adil sempat paham hidup adil jalan kuat cipta milik kecil dekat tuju arti perlu banding;-1;0.3471511904429079;outlier;-1_diri_takut_sendiri_kecil;hidup adil sempat paham hidup adil jalan kuat cipta milik kecil dekat tuju arti perlu banding
Aku ngerasa orang-orang di sekitarku kayak musuh, bukan temen. Gimana cara ubah pikiran ini?;Wah, itu pasti berat. Kadang kita ngerasa gitu karena kita lihat hubungan sebagai kompetisi. Coba lihat orang lain sebagai kawan, bukan lawan. Mulai dari hal kecil, misalnya senyum atau sapa seseorang dengan tulus. Itu bisa bikin kamu ngerasa lebih terhubung. Ada nggak orang di sekitarmu yang bisa kamu coba dekati dengan cara baru?;GROK;D6_GROK_BeraniTidakDisukaiW119-129_15.json;ngerasa musuh bukan temen ubah berat ngerasa kompetisi kawan bukan lawan kecil senyum sapa tulus ngerasa dekat;-1;0.3656561224148263;outlier;-1_diri_takut_sendiri_kecil;ngerasa musuh bukan temen ubah berat ngerasa kompetisi kawan bukan lawan kecil senyum sapa tulus ngerasa dekat
Kenapa aku merasa orang lain itu seperti musuh, bukan teman?;Mungkin karena kamu sedang merasa kurang percaya diri atau takut menghadapi tantangan dalam hidup. Ketika kita kehilangan keberanian untuk menjalani tugas-tugas hidup, kita cenderung melihat orang lain sebagai ancaman. Coba deh, lihat orang-orang di sekitarmu sebagai teman yang bisa mendukungmu. Apa yang bikin kamu merasa mereka musuh? Ceritain lebih banyak.;GROK;D6_GROK_BeraniTidakDisukaiW130-140_14.json;musuh bukan teman sedang kurang percaya diri takut hadap tantang hidup hilang berani jalan tugas tugas hidup cenderung ancam teman dukung musuh;-1;0.599616761578723;outlier;-1_diri_takut_sendiri_kecil;musuh bukan teman sedang kurang percaya diri takut hadap tantang hidup hilang berani jalan tugas tugas hidup cenderung ancam teman dukung musuh
Apa sih tugas hidup itu? Aku bingung.;Tugas hidup itu seperti langkah-langkah yang kita jalani untuk tumbuh dan terhubung dengan dunia. Pertama, kita belajar mandiri, artinya bisa berdiri di kaki sendiri tanpa selalu bergantung pada orang lain. Kedua, kita belajar hidup harmonis dengan masyarakat, seperti bekerja sama dan membangun hubungan yang sehat. Yang penting, kamu percaya bahwa kamu punya kemampuan untuk melakukannya dan melihat orang lain sebagai teman, bukan saingan. Apa yang bikin kamu bingung dari konsep ini?;GROK;D6_GROK_BeraniTidakDisukaiW130-140_14.json;tugas hidup tugas hidup jalan tumbuh pertama mandiri arti diri kaki sendiri hidup harmonis masyarakat kerja sehat penting percaya mampu laku teman bukan saing konsep;-1;0.3783890101653982;outlier;-1_diri_takut_sendiri_kecil;tugas hidup tugas hidup jalan tumbuh pertama mandiri arti diri kaki sendiri hidup harmonis masyarakat kerja sehat penting percaya mampu laku teman bukan saing konsep
Aku bingung, apa sih arti kebebasan yang sebenarnya? Aku ngerasa nggak pernah benar-benar bebas.;Kebebasan itu nggak cuma soal bebas dari aturan, tapi lebih ke keberanian untuk jadi diri sendiri dan bikin pilihan yang sesuai sama nilai-nilaimu. Kadang, kita merasa nggak bebas karena terjebak sama ketakutan atau harapan orang lain. Coba pikir, apa satu hal yang kalau kamu lakukan bakal bikin kamu merasa lebih 'bebas' sebagai diri sendiri?;GROK;D6_GROK_BeraniTidakDisukaiW141-151_12.json;arti bebas ngerasa bebas bebas bebas atur berani diri sendiri pilih sesuai nilai nilai bebas jebak takut harap laku bebas diri sendiri;-1;0.1825779311101397;outlier;-1_diri_takut_sendiri_kecil;arti bebas ngerasa bebas bebas bebas atur berani diri sendiri pilih sesuai nilai nilai bebas jebak takut harap laku bebas diri sendiri
Apa sih kebebasan itu sebenarnya? Aku merasa punya banyak uang bisa bikin aku bebas, tapi kok masih ada yang kurang?;Kebebasan itu bukan cuma soal uang, lho. Memang uang bisa membantu memenuhi kebutuhan hidup, tapi kebebasan sejati lebih dari itu. Misalnya, kalau kamu punya banyak harta tapi merasa kesepian atau nggak punya hubungan yang berarti dengan orang lain, apakah kamu merasa benar-benar bebas? Mungkin yang kurang itu adalah hubungan interpersonal yang bikin kamu merasa diterima dan punya tempat di hati orang lain.;GROK;D6_GROK_BeraniTidakDisukaiW152-162_10.json;bebas uang bebas kurang bebas bukan uang uang penuh butuh hidup bebas sejati harta sepi arti bebas kurang interpersonal terima tempat hati;-1;0.3595256339376325;outlier;-1_diri_takut_sendiri_kecil;bebas uang bebas kurang bebas bukan uang uang penuh butuh hidup bebas sejati harta sepi arti bebas kurang interpersonal terima tempat hati
Aku merasa hubungan dengan orang lain sering bikin aku nggak bebas. Kenapa ya?;Wajar kalau kamu merasa begitu, karena kita hidup nggak pernah lepas dari orang lain. Hubungan interpersonal itu memang bisa terasa seperti beban kalau kita melihat orang lain sebagai musuh atau ancaman. Tapi coba bayangkan, kalau kamu bisa melihat mereka sebagai teman seperjuangan, mungkin cara pandangmu tentang dunia juga akan berubah. Hubungan yang sehat bisa bikin kamu merasa lebih bebas, bukan terikat.;GROK;D6_GROK_BeraniTidakDisukaiW152-162_10.json;bebas hidup lepas interpersonal beban musuh ancam bayang teman juang pandang ubah sehat bebas bukan ikat;-1;0.1777803453679861;outlier;-1_diri_takut_sendiri_kecil;bebas hidup lepas interpersonal beban musuh ancam bayang teman juang pandang ubah sehat bebas bukan ikat
Apakah dunia ini benar-benar sederhana seperti yang dikatakan?;Ya, dunia ini sangat sederhana, begitu juga dengan kehidupan. Namun, bukan dunia yang rumit, melainkan kita yang membuatnya rumit dengan cara kita memandangnya secara subjektif.;GROK;D6_GROK_BeraniTidakDisukaiW17-30_25.json;sederhana kata sederhana hidup bukan rumit rumit pandang subjektif;-1;0.3385661552413045;outlier;-1_diri_takut_sendiri_kecil;sederhana kata sederhana hidup bukan rumit rumit pandang subjektif
