index;question;document;old_topic;new_topic;similarity;reassigned;stage
6610;Aku udah gagal berkali-kali, rasanya nggak ada harapan. Apa aku harus nyerah aja?;udah gagal harap nyerah jangan nyerah gagal kuat bayangin gagal masuk kampus empat hasil udah paham siap matang;-1;-1;0.63576865;FALSE;rejected
6612;Aku stres banget lihat hasil ujianku yang jelek. Harusnya aku nyerah aja, ya?;stres hasil jelek nyerah jangan serah nilai jelek momen bukan akhir gunain stres bahan bakar giat justru gagal picu maju jadwal;-1;0;0.7019195;TRUE;medium
6615;Aku ngerasa stuck karena kegagalan masa lalu. Gimana caranya aku lepas dari perasaan ini?;ngerasa stuck gagal masa lepas lepasin beban laku bayangin masa sempat menang masa tindak kecil ringan;-1;0;0.7863028;TRUE;high
6616;Aku iri banget sama temen yang lebih sukses. Apa artinya aku payah?;temen sukses arti payah bukan arti payah temenmu tiru diri maju;-1;0;0.707107;TRUE;medium
6617;Aku dikritik habis-habisan sama orang. Rasanya sakit, tapi aku nggak mau ngaku salah. Apa yang harus aku lakukan?;kritik habis habis sakit ngaku salah laku kritik perih poin mikir kritik evaluasi diri hadiah gratis;-1;-1;0.64541024;FALSE;rejected
6619;Aku ngerasa hidupku lagi nggak baik-baik aja. Gimana aku tahu apa yang salah?;ngerasa hidup tahu salah kritik jatuh introspeksi pilih diri sendiri;-1;0;0.7775866;TRUE;high
6620;Aku lagi di titik terendah hidupku. Apa ini akhir dari segalanya?;titik rendah hidup akhir segala bukan akhir titik rendah justru momen bangkit paling kuat bayangin superhero bangkit puruk kecil bangkit;-1;-1;0.5520531;FALSE;rejected
6624;Aku pengen sukses, tapi kegagalan masa lalu bikin aku nggak pede. Gimana caranya aku yakin sama diri sendiri?;sukses gagal masa pede yakin diri sendiri gagal proses bukan sukses gagal pilih ingat senjata sukses;-1;0;0.66994834;TRUE;medium
6625;Kenapa aku merasa bersalah sama orang tua aku?;salah korban balas harap salah;-1;22;0.76486605;TRUE;high
6626;Aku sering nggak enakan sama temen, tapi kok malah bikin aku capek sendiri?;enak temen malah capek sendiri temen lupa jaga diri sendiri capek butuh;-1;0;0.7503159;TRUE;high
6627;Aku ngerasa nggak pernah cukup buat orang-orang di sekitarku, kenapa ya?;ngerasa cukup terlalu diri sendiri ngerasa sempurna padahal expect nuntut;-1;0;0.6759124;TRUE;medium
6630;Aku ngerasa kecewa sama diri sendiri, apa yang harus aku lakuin?;ngerasa kecewa diri sendiri lakuin pertama kecewa jangan lupa udah capai diri;-1;0;0.7713865;TRUE;high
6634;Aku ngerasa nggak pantas dicintai, kenapa gitu ya?;ngerasa pantas cinta terlalu kurang lupa nunjukin sayang bukti pantas cinta siapa;-1;0;0.66830754;TRUE;medium
6641;Aku ngerasa nggak bisa ngelupain kesalahan masa lalu, apa yang harus aku lakuin?;ngerasa ngelupain salah masa lakuin salah masa bayang susah hilang ngatur hidup sesal terus diri sendiri udah usaha move salah nempel;-1;0;0.7736734;TRUE;high
6645;Aku merasa gagal karena tidak bisa memenuhi ekspektasi orang lain. Apa yang bisa aku lakukan?;gagal penuh ekspektasi laku perlu penuh ekspektasi penting diri sendiri nali kapasitas diri awal damai diri sendiri turut paling arti capai;-1;0;0.682258;TRUE;medium
6646;Kenapa aku selalu merasa kurang dibandingkan orang lain?;kurang banding ingat masing masing banding diri lupa sendiri diri;-1;0;0.74635655;TRUE;medium
6648;Aku takut dianggap ketinggalan zaman kalau nggak ikut tren. Apa aku harus berubah?;takut anggap tinggal zaman tren ubah perlu paksa diri tren nyaman hidup bukan kejar anggap keren bahagia paling autentik;-1;0;0.7057954;TRUE;medium
6649;Aku merasa capek banget mengejar sesuatu yang sepertinya nggak pernah cukup. Apa yang salah?;capek kejar cukup salah sedang jebak pola kejar habis diri butuh cukup syukur hati ringan;-1;0;0.7927823;TRUE;high
6650;Aku sering ngerasa bersalah kalau nggak bisa bikin semua orang senang. Gimana caranya aku lepas dari ini?;ngerasa salah senang lepas bahagia penting usaha versi diri tetap batas kecil terlalu beban situasi salah;-1;0;0.8555819;TRUE;high
6654;Aku sering ngerasa stres karena merasa harus sempurna. Apa yang bisa aku lakukan biar nggak begini?;ngerasa stres sempurna laku begini perfeksionisme capek terima kurang manusia raya kecil capai kecil hasil laku;-1;0;0.68590605;TRUE;medium
6655;Aku merasa nggak layak dicintai karena kekuranganku. Gimana caranya aku mengatasi perasaan ini?;layak cinta kurang layak cinta kurang cinta diri sendiri syukur diri harga diri;-1;-1;0.6359918;FALSE;rejected
6658;Aku sering ngerasa kesepian meskipun ada orang di sekitarku. Apa yang bisa aku lakukan?;ngerasa sepi laku sepi bukan diri sendiri luang laku nikmat jalan jalan laku diri nyaman;-1;0;0.7253426;TRUE;medium
6661;Aku merasa dunia ini penuh dengan standar yang nggak bisa aku ikuti. Apa yang harus aku lakukan?;penuh standar laku penuh tekan standar standar sendiri bahagia utuh nilai prinsip penting;-1;-1;0.5971331;FALSE;rejected
6664;Aku sering ngerasa nggak punya kontrol atas hidupku. Gimana caranya aku merasa lebih kuat?;ngerasa kontrol hidup kuat kontrol putus kecil daya rapi meja kecil;-1;-1;0.595768;FALSE;rejected
6668;Aku merasa hidupku monoton, kayak nggak ada esensi. Gimana caranya biar lebih bermakna?;hidup monoton esensi makna sedang nyambung laku tahu semangat aktivitas bahagia situ masuk rutinitasmu hidup hidup;-1;-1;0.6412501;FALSE;rejected
6669;Aku sering ngerasa salah ambil keputusan, dan sekarang kayak terjebak. Apa yang bisa aku lakukan?;ngerasa salah putus jebak laku salah pilih penting hikmah putus situ rencana sesuai kecil arah udah cukup;-1;0;0.7883631;TRUE;high
6677;Aku merasa potensiku terbuang karena aku nggak di jalur yang tepat. Gimana caranya balik ke jalur yang bener?;potensi buang jalur tepat balik jalur luar refleksi potensi situ rencana kecil dekat jalur sesuai kursus proyek kecil bawa dekat jalur tepat;-1;-1;0.5273975;FALSE;rejected
6680;Aku sering ngerasa bersalah atas kesalahan di masa lalu. Gimana caranya move on?;ngerasa salah salah masa move salah jangan biarin nahan maafin diri sendiri anggap harga salah depan layak bahagia;-1;22;0.721401;TRUE;medium
6699;Aku ngerasa hidupku nggak adil. Kenapa orang lain kayaknya lebih gampang?;ngerasa hidup adil gampang adil juang sendiri udah capai kecil capai bangga;-1;0;0.7094966;TRUE;medium
6707;Aku sering merasa nggak cukup dibandingkan temen-temenku yang sukses. Gimana cara ngatasinnya?;cukup banding temen temenku sukses ngatasinnya banding lelah capai kecil syukur ngingetin jalan harga;-1;0;0.6541857;TRUE;medium
6709;Aku takut kehilangan diriku sendiri kalau fokus ke keluarga terus. Apa yang harus aku lakukan?;takut hilang diri sendiri keluarga terus laku ruang diri sendiri luang minggu sekali laku baca tetap diri;-1;-1;0.63587415;FALSE;rejected
6712;Aku merasa hidupku monoton. Apa yang bisa bikin aku semangat lagi?;hidup monoton semangat hidup datar tambah aktivitas penasaran terampil acara lokal;-1;-1;0.6267934;FALSE;rejected
6715;Aku sering merasa gagal karena nggak secepat temen-temenku. Gimana cara ngatasinnya?;gagal cepat temen temenku ngatasinnya sendiri kurang bangga diri progres sendiri bukan;-1;0;0.686552;TRUE;medium
6719;Aku pengen punya hobi, tapi bingung pilih yang mana. Saran dong!;pilih saran seru penasaran simpel jurnal kelas gratis tahu;-1;-1;0.5266673;FALSE;rejected
6721;Aku takut nggak bisa seimbangin hidup rumah tangga sama keinginanku. Apa yang harus aku lakukan?;takut seimbangin hidup tangga laku imbang tantang jadwal kecil giat komunikasi keluarga penting dukung ruang;-1;10;0.7106152;TRUE;medium
6722;Aku merasa nggak cukup berprestasi dibandingkan orang lain. Gimana cara ngatasinnya?;cukup prestasi banding ngatasinnya perlu bandingin diri sendiri capai kecil betapa;-1;0;0.7232067;TRUE;medium
6723;Aku pengen ikut komunitas, tapi malu buat mulai. Apa yang harus aku lakukan?;malu laku malu ramah datang dengar perlu buru buru penting nyaman;-1;0;0.730497;TRUE;medium
6742;Aku ngerasa nggak punya tempat buat nunjukin kemampuan aku. Apa yang harus aku lakuin?;ngerasa tempat nunjukin mampu lakuin ruang aktualisasi sesuai volunteer proyek kecil tempat datang sendiri jangan takut situ nemuin peluang;-1;-1;0.5285623;FALSE;rejected
6746;Kenapa aku selalu merasa harus membuktikan sesuatu ke orang lain?;bukti hidup bukan bukti siapa penting cukup diri sendiri diri bukan harap;-1;-1;0.64131653;FALSE;rejected
6747;Aku merasa terlambat banget dibandingkan temen-temenku yang udah sukses. Apa aku salah jalan?;lambat banding temen temenku udah sukses salah jalan nama lambat masing masing sedang jalur arti kurang harga capai kecil syukur;-1;-1;0.6253792;FALSE;rejected
6748;Aku capek banget berusaha memenuhi ekspektasi orang lain. Gimana cara berhentinya?;capek usaha penuh ekspektasi henti lelah tetap batas diri sendiri penting prioritas jalan hidup sesuai nilai nilai sendiri;-1;0;0.69414353;TRUE;medium
6751;Aku merasa kesepian meskipun dikelilingi orang. Apa yang salah denganku?;sepi keliling salah salah sepi muncul rindu koneksi masuk diri sendiri luang laku nikmat utuh;-1;0;0.7248422;TRUE;medium
6752;Aku bingung apa tujuan hidupku. Gimana cara menemukannya?;tuju hidup tuju hidup proses bukan langsung eksplor penasaran semangat aktivitas lupa laku;-1;0;0.71116984;TRUE;medium
6760;Aku merasa hidupku nggak seimbang. Gimana cara memperbaikinya?;hidup imbang imbang butuh cipta daftar prioritas kurang tambah aspek hidup;-1;-1;0.64750135;FALSE;rejected
6761;Aku takut kehilangan orang-orang yang aku sayang. Gimana cara menghadapi ketakutan ini?;takut hilang sayang hadap takut takut jangan halang nikmat momen luang kualitas sayang laku tunjuk perhati;-1;0;0.7292664;TRUE;medium
6765;Aku merasa hidup ini penuh kompetisi, kadang capek banget. Gimana caranya biar aku tetap kuat?;hidup penuh kompetisi capek tetap kuat paham kompetisi lelah siap mental kuat menang sombong kalah gampang patah bayangin mental akar pohon kuat tancap badai goyahin;-1;0;0.69849217;TRUE;medium
6769;Aku pengen jadi orang yang seimbang, tapi kok susah banget?;imbang susah imbang gampang hidup condong sisi kecil diri sendiri istirahat refleksi bayangin hidup tali pelan pelan putus nemu titik tengah;-1;0;0.7364754;TRUE;medium
6770;Aku takut kalau terlalu ambisius, nanti malah kelelahan. Apa yang salah?;takut terlalu ambisius malah lelah salah salah ambisi burnout atur ruang istirahat ambisi bagus nyala jangan bakar habis kayu prioritas tuju kecil nikmat proses;-1;0;0.7640443;TRUE;high
6773;Aku pengen berdamai sama diriku sendiri, tapi kok susah banget?;damai diri sendiri susah damai diri sendiri proses bukan tombol langsung tekan nerima kurang diri lama lama diri mata lembut;-1;0;0.76446927;TRUE;high
6774;Aku takut kalau gagal, orang lain bakal ngejek. Gimana ngatasin ketakutan ini?;takut gagal ngejek ngatasin takut takut inget nentuin nilai diri bayangin tonton bukan tutup tuju bisikin diri sendiri usaha bukan gagal comma bukan titik;-1;0;0.76171076;TRUE;high
6776;Aku pengen jadi pemenang, tapi takut kecewa. Apa saranmu?;menang takut kecewa saran menang trofi hati kuat siap mental menang rendah hati kalah anggun bayangin kecewa guru bukan musuh udah menang;-1;0;0.7119932;TRUE;medium
6777;Aku ngerasa orang lain selalu lebih beruntung. Ini bikin aku down. Apa yang harus aku lakukan?;ngerasa untung down laku berat udah capai kecil syukur untung unik percaya untung jalan;-1;0;0.7732584;TRUE;high
6779;Aku pengen punya mental yang kuat, tapi dari mana mulainya?;mental kuat mental kuat kecil nerima diri hadap takut kecil ngomong depan temen inget kuat makin makin kuat udah tinggal poles;-1;0;0.7722092;TRUE;high
6781;Aku merasa usahaku nggak dihargai orang lain. Ini bikin aku males nerusin. Gimana caranya tetep semangat?;usaha harga males nerusin semangat kecewa usaha harga tuju kecil diri sendiri bukan selesain tugas rayain lama lama semangat balik kuat;-1;0;0.74414474;TRUE;medium
6782;Aku sering ngerasa hidupku stagnan. Gimana caranya biar merasa bergerak maju?;ngerasa hidup stagnan gerak maju stagnan frustrasi tuju kecil spesifik skill progressmu kecil inget gerak maju deket tuju;-1;25;0.6961886;TRUE;medium
6784;Aku merasa hidupku nggak punya tujuan jelas. Apa yang bisa aku coba?;hidup tuju jelas tuju jelas lirik duduk sebentar tanyain diri sendiri senang penasaran situ kecil baca buku workshop tuju muncul iring jalan;-1;2;0.6648471;TRUE;medium
6786;Aku iri lihat temenku berhasil, padahal aku juga berusaha keras. Kenapa aku merasa gini?;temenku hasil padahal usaha manusiawi diri jalan sendiri kalah harga tinggal jalan masing masing daftar capai ingat betapa;-1;0;0.7291585;TRUE;medium
6792;Aku merasa hidupku nggak adil. Kenapa orang lain bisa sukses, tapi aku enggak?;hidup adil sukses enggak tahu enak hidup adil juang bukan arti hasil kendali usaha sikap kerja bareng;-1;-1;0.6295264;FALSE;rejected
6794;Aku ngerasa kesepian karena nggak ada yang ngerti perjuanganku. Apa yang bisa aku lakuin?;ngerasa sepi juang lakuin sepi berat rasain beban ringan yakin peduli;-1;0;0.72033834;TRUE;medium
6801;Aku merasa nggak ada yang mendukung aku. Gimana caranya aku tetap kuat?;dukung tetap kuat dukung dukung diri sendiri ingat momen hasil lewat tantang kuat laku bareng dukung;-1;25;0.7065941;TRUE;medium
6803;Aku merasa tertekan sama ekspektasi orang lain. Gimana caranya aku bebas dari tekanan ini?;tekan ekspektasi bebas tekan ekspektasi sesak diri sendiri laku bebas diri sendiri;-1;0;0.70258474;TRUE;medium
6805;Aku merasa lelah banget karena selalu berusaha memenuhi harapan orang lain. Apa yang bisa aku lakukan?;lelah usaha penuh harap laku paham berat terus terus kejar ekspektasi luang diri sendiri kecil tolak sesuai nilai ingat prioritas sendiri;-1;0;0.7376559;TRUE;medium
6806;Kenapa aku selalu merasa gagal meskipun sudah berusaha keras?;gagal usaha terlalu diri sendiri capai kecil raih arti gagal hidup jalan cocok;-1;0;0.80597836;TRUE;high
6809;Aku capek karena merasa harus kuat terus di depan orang. Apa aku boleh lemah?;capek kuat terus depan lemah manusia bukan robot sekal tunjuk sisi rapuh justru jujur diri sendiri kuat nyata percaya;-1;-1;0.63812566;FALSE;rejected
6814;Aku merasa sendirian meskipun ada orang di sekitarku. Kenapa gitu?;sendiri sepi datang sendiri bicara jujur laku hidup nemenin;-1;0;0.733565;TRUE;medium
6817;Aku susah nerima kegagalan di masa lalu. Gimana caranya move on?;susah nerima gagal masa move gagal masa berat bukan akhir alam sisi laku kecil arti;-1;0;0.7795588;TRUE;high
6821;Aku merasa hidupku nggak punya arah. Gimana caranya nemuin motivasi lagi?;hidup arah nemuin motivasi hilang arah inget inget semangat kecil situ laku tindak sederhana hidup yakin percik;-1;25;0.8453683;TRUE;high
6824;Aku merasa nggak bisa bahagia meskipun semuanya kelihatan baik-baik aja. Kenapa gitu?;bahagia kosong tampak butuh emosional penuh tahu hidup dekat ngulik bareng hilang;-1;0;0.7281636;TRUE;medium
6825;Aku sering merasa harus ikut tren biar diterima temen-temen, tapi kok capek ya?;tren terima temen temen capek capek kejar tren lupa pikirin nyaman bahagia situ nemuin bareng temen hilang diri sendiri;-1;0;0.7549484;TRUE;high
6826;Kenapa sih aku selalu bandingin diri sama orang lain? Rasanya aku nggak pernah cukup.;bandingin diri cukup alami rumput tetangga hijau padahal rumput sendiri kecil bangga diri;-1;-1;0.48792452;FALSE;rejected
6829;Kadang aku ngerasa nggak punya apa-apa dibandingkan orang lain. Apa yang salah sama aku?;ngerasa banding salah salah masuk inget momen bangga diri sendiri kecil titik awal potensi;-1;0;0.7631742;TRUE;high
6831;Kenapa aku ngerasa capek banget ngikutin apa yang orang lain harapkan dari aku?;ngerasa capek ngikutin harap nyoba penuh ekspektasi ketimbang dengerin luangin diri sendiri nulis bahagia lakuin diri sendiri;-1;0;0.7983869;TRUE;high
6834;Aku pengen coba bisnis, tapi takut cuma ikut-ikutan tren. Gimana biar yakin?;bisnis takut tren yakin bagus udah mikir lang diri alas bisnis alas hati sesuai passion maju bisnis;-1;-1;0.5329024;FALSE;rejected
6839;Aku ngerasa nggak punya keunikan dibandingkan orang lain. Gimana caranya nemuin itu?;ngerasa banding nemuin langsung inget momen mikir ngelakuin situ gali;-1;-1;0.61370355;FALSE;rejected
6840;Aku pengen belajar dari orang lain, tapi takut malah jadi meniru. Gimana biar beda?;takut malah tiru bagus kunci sesuai pribadi kagum terus versi sendiri;-1;-1;0.6036274;FALSE;rejected
6844;Aku pengen punya identitas yang kuat, tapi bingung mulai dari mana. Saran dong!;identitas kuat saran identitas percaya lakuin nulis nilai mimpi paling penting situ wujudin nilai pegang erat;-1;-1;0.61486214;FALSE;rejected
6847;Aku merasa nggak punya identitas diri, gimana caranya menemukan jati diriku?;identitas diri jati diri jati diri tualang instan seru semangat gali potensi lama abai kecil daftar nikmat;-1;0;0.7427763;TRUE;medium
6851;Hidupku kok rasanya monoton, nggak ada gregetnya. Apa yang bisa kulakukan?;hidup monoton gregetnya laku monoton butuh kecil penasaran kecil hidup;-1;0;0.670382;TRUE;medium
6858;Aku merasa nggak dihargai sama orang lain. Apa yang salah sama aku?;harga salah salah nilai sibuk sendiri harga diri sendiri raya capai daftar patut syukur;-1;0;0.73075294;TRUE;medium
6860;Aku merasa terjebak sama ekspektasi orang lain. Gimana cara keluar dari situasi ini?;jebak ekspektasi keluar situasi jebak ekspektasi berat nali bukan harap komunikasi batas lembut tegas susun kata kata;-1;0;0.7349032;TRUE;medium
