index,question,document,old_topic,new_topic,similarity,reassigned,stage
5992,"Saya dari keluarga sederhana dan merasa sulit jaga berat badan, yang bikin cemas. Mengapa ini terjadi, dan apa yang bisa saya lakukan?",keluarga sederhana sulit jaga berat badan cemas laku paham betapa sulit jaga sehat sumber daya batas usaha wanita rendah hadap tantang akses makan sehat batas obesitas tingkat cemas kecil masak lokal murah bayam jalan kaki gratis kelompok jalan kaki cemas sehat,-1,12,0.6649133,True,medium
5994,"Saya sering diet tapi berat badan balik lagi, dan itu bikin depresi. Mengapa diet yo-yo bikin susah, dan apa yang bisa saya lakukan?",diet berat badan balik depresi diet susah laku paham betapa frustrasi diet kuat terus usaha diet tubuh efisien simpan lemak turun metabolisme berat badan gampang naik depresi tambah diet ketat ubah gaya hidup makan kurang porsi jalan tuju jangka panjang sehat bahagia resep sehat enak diet gagal ubah kecil,-1,12,0.76787806,True,high
6000,"Saya merasa sendiri coba turunkan berat badan, dan itu bikin down. Bagaimana dukungan sosial membantu, dan apa yang bisa saya lakukan?",sendiri turun berat badan down dukung sosial laku tahu sendiri sulit sendiri dukung sosial temen keluarga makan sehat semangat kurang stres sehat mental temen masak resep sehat gabung grup olahraga lokal sehat bareng forum diet motivasi siapa dukung aktivitas sehat bareng,-1,12,0.7452015,True,medium
6008,"Saya merasa makan banyak saat sedih, dan itu bikin saya merasa buruk. Bagaimana emosi negatif memengaruhi, dan apa yang bisa saya lakukan?",makan sedih emosi negatif pengaruh laku paham betapa sulit makan sendiri emosi negatif sedih picu makan otak nyaman sehat mental drop makan aktivitas sedih simpan sehat kacang temen curhat sedih aktivitas,-1,12,0.8000802,True,high
6010,"Saya coba atasi bulimia, tapi kambuh saat stres, dan itu bikin down. Bagaimana pencegahan kekambuhan membantu, dan apa yang bisa saya lakukan?",bulimia kambuh stres down cegah kambuh laku kuat udah usaha bulimia kambuh cegah kambuh ajarin koping situasi stres rencana stres meditasi sehat mental siap picu stres solusi denger musik jalan kaki simpan jurnal lacak progres hadap situasi kambuh koping,-1,19,0.66600126,True,medium
6014,Aku nggak yakin aku bisa pilih gaya hidup baru. Aku nggak tahu caranya mulai dari mana. Kamu punya saran?,yakin pilih gaya hidup tahu saran paham berat sederhana syukur sudut positif daftar bareng turut pertama,-1,33,0.7321145,True,medium
6020,"Mengapa penting mengumpulkan fakta sebelum mengambil keputusan besar, Kak?",penting kumpul fakta putus fakta tindak peta putus mudah sesat asumsi luang ecek data beri kokoh solusi kreatif,-1,-1,0.6019944,False,rejected
6021,"Sebagai dewasa, bagaimana memulihkan harapan saat hidup terasa berat?",dewasa pulih harap hidup berat ingat momen kecil catat otak nali positif,-1,7,0.65547824,True,medium
6025,"Aku sering lupa nama orang yang baru ketemu, padahal pengen banget inget. Ada tips nggak biar memoriku lebih tajam?",lupa nama padahal inget tips memori tajam lupa nama otak main petak umpet memori tajam trik encoding ulang nama hati sambung unik dina jaket merah sebut nama sekali nyimpan memori jangka panjang visualisasi wajah bayangin nama dahi kocak works momen lupa nama frustrasi,-1,7,0.6872629,True,medium
6026,Aku susah banget nginget daftar belanjaan kalau lebih dari lima barang. Ada cara nggak biar aku lebih gampang nginget?,susah nginget daftar belanja lima barang gampang nginget daftar belanja emang kabur otak panjang otak nyimpen tujuh memori jangka pendek teknik chunking kelompok barang kategori bayam kolplay dapur garam minyak pendek daftar kocak nempel dadak lupa daftar pusing trik seru,-1,-1,0.64140403,False,rejected
6034,Aku suka mikirin hal buruk kalo lagi nggak ada kerjaan. Gimana caranya biar nggak gitu?,mikirin kalo kerja kosong emang lari sibuk berat baca buku aktivitas lupa overthinking,-1,7,0.7086396,True,medium
6042,Aku nggak bisa berhenti nangis tiap inget kehilangan yang aku alami. Apa aku lemah?,henti nang inget hilang alami lemah nang bukan lemah sedang hilang mudah mata proses kenang tenang nemenin,-1,17,0.7575579,True,high
6048,"Aku coba lupain trauma itu, tapi kenapa malah makin sering kepikiran?",lupain trauma malah makin otak butuh proses kenang dorong lupa malah kenang muncul kuat hadap siap kenang,-1,7,0.83329105,True,high
6050,"Akhir-akhir ini aku gampang stres. Rasanya nggak tenang, bahkan di rumah.",akhir akhir gampang stres tenang bahkan lelah salah luang hewan pelihara sekadar elus kucing main bahkan ikan akuarium tenang otak tonton hewan reda tegang inti beri ruang kecil tubuh rileks tuntut,-1,-1,0.6429791,False,rejected
6052,"Kenapa aku suka tidur siang, padahal orang lain bilang itu kebiasaan malas?",tidur siang padahal malas tidur siang bukan malas balik tidur siang singkat otak simpan memori segar laku tepat tidur siang justru dukung mampu perlu salah butuh istirahat sebentar,-1,2,0.88930476,True,high
6056,Kenapa sih aku sering cepat lupa dan susah ambil keputusan ketika lagi banyak tekanan?,cepat lupa susah putus tekan stres ganggu kerja otak rentan lupa sulit bahkan susah putus bukan lemah tubuh sedang kerja hadap tekan ringan istirahat sebentar atur laku kecil tenang otak pelan pelan jernih,-1,7,0.85327125,True,high
6062,Saya mudah lupa nama orang baru. Apa latihan sederhana untuk menguatkan memori?,mudah lupa nama sederhana kuat memori ulang nama kenal nama cakap diri esok hafal baris puisi favorit ulang beberapa kuat jejak memori,-1,-1,0.5422988,False,rejected
6067,Kadang saya rindu masa lalu dan merasa lebih baik setelah melihat foto lama. Apakah itu buruk?,rindu masa lama sekali nostalgia beri nyaman optimisme hadap masa depan unjung kenang lewat stimulasi memori mood jaga imbang apresiasi masa rawat butuh hidup,-1,7,0.65871334,True,medium
6073,Saya sering menunda dan merasa terjebak dalam pola lama. Bagaimana cara mempelajari respons yang lebih tepat?,tunda jebak pola lama respons tepat pola respons lewat praktik kala jalur saraf bentuk ulang perilaku konteks kecil alami beri diri apresiasi maju kecil bukan tunggu ubah sekaligus,-1,7,0.6717473,True,medium
6075,Saya merasa sulit merasakan kebahagiaan. Apakah ada cara realistis untuk melatih otak saya supaya bisa menikmati hal-hal kecil lagi?,sulit bahagia realistis otak nikmat kecil dengar sedang lelah susah bahagia berat salah dekat tahap laku aktivitas kecil nyaman senang lama turut turut tuju bukan paksa diri langsung bahagia beri otak sesuai diri suatu sulit ulang tindak kecil,-1,0,0.85152483,True,high
6077,"Saya ingin belajar bahasa baru, tapi takut mulai karena terasa sulit. Apakah itu benar-benar berguna untuk otak?",bahasa takut sulit otak putus bahasa bagus bahasa tantang otak sehat memori konsentrasi fleksibilitas target kecil hadiah diri capai tonggak kecil proses motivasi,-1,7,0.7644894,True,high
6080,Orang tua saya menyuruh saya belajar catur untuk meningkatkan IQ. Apakah bermain catur benar-benar membantu?,suruh catur tingkat main catur dokumen sebut main catur tingkat terampil konsentrasi mampu kenal pola khusus main beberapa minggu lama beberapa bulan beberapa main catur aktivitas sosial tantang senang manfaat muncul konsisten bukan janji instan,-1,-1,0.47231397,False,rejected
6081,Saya merasa sendirian dalam mencari stimulasi mental. Apa lagi selain catur yang bisa membantu?,sendiri stimulasi mental catur timbang aktivitas tantang otak teka teki logika bahasa main strategi gabung diskusi rangsang penting aktivitas paksa beri capai kecil konsisten,-1,24,0.72654223,True,medium
6083,Saya sudah mencoba membaca keras tapi tetap lupa. Apa yang harus dilakukan?,baca tetap lupa laku kombinasi teknik kecil ulang kala spaced repetition kenal tidur cukup memori signifikan konsultasi profesional medis,-1,2,0.738536,True,medium
6087,Saya selalu memakai kalkulator untuk hal kecil dan merasa kemampuan berpikir cepat saya menurun. Apa yang bisa saya lakukan?,kalkulator kecil mampu cepat turun laku kurang kalkulator tugas bagus otak tantang kecil hitung mental belanja sederhana laku tahap frustasi bukan tolak teknologi beri ruang mampu kognitif,-1,28,0.69748807,True,medium
6089,Mengapa nostalgia justru membuat saya senang?,nostalgia justru senang nostalgia otak produksi hormon bahagia ingat hidup penuh momen harga layak syukur,-1,-1,0.5800354,False,rejected
6090,Bagaimana menghentikan pikiran negatif di malam hari?,henti negatif khawatir kertas parking simpan kata diri tinjau teknik beri otak izin istirahat,-1,7,0.7131984,True,medium
6092,"Mengapa beberapa kuesioner terasa panjang dan melelahkan, dan apakah hasilnya sepadan?",beberapa kuesioner panjang lelah hasil padan kuesioner detail gali pola seluruh hasil pandu terap paham nuansa karakter tebak intervensi tepat,-1,-1,0.62187755,False,rejected
6093,Bagaimana membuat ‘reward’ kecil bisa membantuku keluar dari siklus malas?,reward kecil keluar siklus malas tugas mini pasang hadiah sederhana tonton favorit kerja otak asosiasi usaha senang mudah konsistensi,-1,28,0.73991436,True,medium
6096,Kenapa aku susah ngerti pelajaran yang pake angka-angka?,susah pake angka angka langsung klik angka perlu visual diagram hubungin angka minta jelas temen guru sudut pandang,-1,-1,0.40736842,False,rejected
6098,"Aku merasa sulit untuk belajar akhir-akhir ini, rasanya otakku nggak bisa nyambung. Apa yang bisa aku lakukan?",sulit akhir akhir otak nyambung laku tahu otak kerja sisi proses cipta suasana nyaman tempat stres pecah materi kecil overwhelning stuck istirahat sebentar metode catat visual,-1,7,0.7535875,True,high
6101,Aku merasa belajar itu nggak ada hasilnya. Apa yang salah?,hasil salah jalan tempat pengin paham ngejar nilai otak tuju kecil paham topik reward diri sendiri nonton serial favorit hasil,-1,7,0.7343788,True,medium
6103,"Aku merasa nggak bisa tenang, selalu khawatir. Apa yang bisa membantu?",tenang khawatir khawatir tubuh lelah psikologi akal perlu rawat jebak cemas dokumen jaga akal masuk hindar rusak teknik sederhana khawatir sisih khusus sisa perhati aktivitas rileks terus ganggu tahu picu,-1,7,0.7759836,True,high
6111,Aku takut lupa sama kenangan penting dalam hidupku. Apa yang bisa aku lakuin?,takut lupa kenang penting hidup lakuin kenang penting harga takut hilang ingat kerja simpan jejak jejak alam jejak pudar kenang jurnal simpan ingat ingat kabur bangkit momen,-1,0,0.7089089,True,medium
6114,Aku susah nginget nama orang baru. Ada tips nggak?,susah nginget nama tips lupa nama sekaligus otak butuh simpan ulang nama hati obrol senang budi otak cepat simpan nama,-1,7,0.6976867,True,medium
6116,Aku pengen bisa belajar lebih cepat. Gimana caranya?,cepat cepat semangat keren cepat trik sederhana ringkas kata kata sendiri temen diskusi materi otak simpan jangan lupa istirahat otak lelah,-1,7,0.78249073,True,high
6117,Kenapa aku lupa sama pelajaran padahal udah belajar keras?,lupa padahal udah tahu frustrasi udah lupa ingat simpan otak ulang materi porsi kecil sekaligus otak simpan kuat sabun sabun,-1,7,0.7662582,True,high
6118,Aku takut lupa sama orang-orang yang aku sayang. Apa yang bisa aku lakuin?,takut lupa sayang lakuin sayang dekat harga takut lupa kenang ingat pudar otak simpan momen bareng catat kecil kenang kuat hati,-1,0,0.8450824,True,high
6125,Kenapa ya aku gampang lupa nama orang yang baru ketemu?,gampang lupa nama nama ulang ulang nama hati nama obrol senang budi otak simpan sulit penuh santai jenak,-1,-1,0.6422154,False,rejected
6132,Aku merasa lambat nangkap pelajaran baru. Apa yang salah?,lambat nangkap salah salah cepat sendiri pecah materi kecil baca topik ringkas istirahat otak cerna konsisten,-1,7,0.81530595,True,high
6138,Aku suka notice gerakan di keramaian lebih cepat. Itu bikin aku susah fokus. Ada saran?,notice gera ramai cepat susah saran otak rancang peka gera penting susah diri meditasi singkat teknik kurang distraksi visual kerja,-1,7,0.7969959,True,high
6139,"Aku susah banget ngingat detail sesuatu, padahal aku merhatiin. Apa aku bermasalah?",susah ngingat detail padahal merhatiin perlu khawatir mampu ingat susah ingat detail stres kurang tidur catat penting ulang beberapa susah dekat profesional pola perlu perhati,-1,7,0.79575026,True,high
6140,"Kenapa ya aku gampang banget lupa nama orang, padahal baru ketemu?",gampang lupa nama padahal hehe alami nama lupa otak kesan pertama ketimbang detail nama trik ulang nama hati obrol senang budi otak simpan lama,-1,24,0.6785754,True,medium
6142,Kenapa ya aku lebih gampang ingat lagu ketimbang pelajaran?,gampang ingat ketimbang haha emang kuat spesial otak mudah ingat irama emosi kering catat hidup singkat lucu materi siapa tahu nempel,-1,7,0.80525815,True,high
6144,Kenapa ya aku gampang ingat hal yang bikin sedih ketimbang yang bikin senang?,gampang ingat sedih ketimbang senang otak cenderung nempel emosi kuat masuk sedih ingat berat luang catat momen momen bahagia otak ingat senang layak ingat senyum,-1,0,0.72554517,True,medium
6146,Kenapa aku sulit banget mengingat pelajaran yang baru aku baca?,sulit ingat baca otak butuh tepat simpan nyangkut materi arti kurang cocok ubah catat kata kata sendiri baca sekaligus,-1,24,0.7454057,True,medium
6148,Aku takut lupa hal-hal penting karena aku pernah lupa sesuatu yang besar. Apa yang bisa aku lakukan?,takut lupa penting lupa laku takut lupa nyaman sederhana ingat ponsel buku otak simpan sempurna alat ringan beban perhati cukup istirahat kurang tidur lupa takut kuat khawatir,-1,7,0.70583826,True,medium
6149,"Kenapa aku bisa ingat sesuatu dengan jelas, tapi kadang ingatannya berubah?",ingat jelas ingat ubah ingat simpan rekam detail ubah emosi alami ingat seru beberapa kenang penting segera contoh ingat ubah,-1,7,0.6877787,True,medium
6153,Aku takut lupa kenangan penting dalam hidupku. Apa yang bisa aku lakukan?,takut lupa kenang penting hidup laku takut kenang penting diri jaga kenang jurnal momen momen benda kecil ingat ingat simpan detail jaga paling arti kenang khusus takut lupa,-1,7,0.7014959,True,medium
6154,Aku kadang lupa nama orang yang baru aku kenal. Gimana caranya biar ingat?,lupa nama kenal ingat lupa nama ulang nama cakap senang budi nama ingat budi kopi otak mudah simpan susah catat lupa nama sekal,-1,-1,0.5438433,False,rejected
6158,"Kenapa sih aku gampang lupa sama hal-hal kecil, tapi hal yang bikin emosi malah susah dilupain?",gampang lupa kecil emosi malah susah dilupain otak cenderung gampang simpan memori emosi kuat marah sedih kecil terlalu kesan cepat lupa ingat kecil emosi susah dilupain temen terlalu beban,-1,7,0.8081378,True,high
6159,Aku suka bingung kalau disuruh ngingat banyak hal sekaligus. Ada tips nggak biar nggak kewalahan?,suruh ngingat sekaligus tips kewalahan overwhelming ingat pecah pecah kecil ulang topik ringkas lanjut topik jangan lupa istirahat otak butuh nyerna kewalahan teknik asosiasi info udah tahu,-1,7,0.7825563,True,high
6162,Aku takut lupa sama pelajaran penting pas ujian. Gimana caranya biar nggak blank?,takut lupa penting blank takut blank lupa ulang ulang materi rutin jangan baca ringkas ajarin temen sendiri otak ingat blank ingat pelan pelan balik jangan lupa tidur cukup penting,-1,7,0.7762339,True,high
6166,Aku pengen belajar lebih efektif. Apa sih rahasia belajar yang bikin cepat ngerti?,efektif rahasia cepat rahasia instan efektif pertama pecah materi kecil overwheliming ulang ulang variatif catat kuis temen istirahat tidur cukup otak nyerna tidur akhir koneksi materi personal gampang ingat,-1,7,0.7083976,True,medium
6171,Aku pengen hafal banyak hal dalam waktu singkat. Apa yang harus aku lakuin?,hafal singkat lakuin hafal singkat sulit bukan pertama pecah materi kecil teknik asosiasi info ulang ulang interval esok jangan lupa tidur tidur otak simpan memori jangan terlalu ngoyo otak istirahat,-1,7,0.7965866,True,high
