file;generator;question;answer;score_entailment;score_neutral;score_contradiction;score_final
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-53-63;grok;Aku merasa nggak punya kendali atas hidupku. Semua kayaknya udah ditentuin dari aku lahir. Gimana aku bisa merasa punya kuasa atas hidupku sendiri?;Aku dengar kamu merasa terjebak, dan itu pasti berat. Tapi, kamu punya kuasa buat memilih cara kamu menanggapi apa yang terjadi. Coba mulai dari sesuatu yang kecil yang bisa kamu kendalikan, seperti rutinitas harian atau cara kamu merespons sesuatu. Apa satu hal kecil yang bisa kamu ubah hari ini?;0.925;0.1919;0.6605;0.2646
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-53-63;grok;Aku nggak suka sama masa laluku. Kalau bisa, aku pengen lahir lagi jadi orang lain. Apa aku salah mikir gitu?;Nggak salah, itu cuma menunjukkan kamu pengen sesuatu yang lebih baik. Tapi, masa lalu nggak bisa diubah, yang bisa kamu ubah adalah cara kamu lihat masa depan. Coba bayangkan satu tujuan kecil yang pengen kamu capai, dan kita bisa pikirkan langkah buat ke sana bareng. Apa yang kamu pengen coba?;0.9486;0.1905;0.6208;0.3278
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-64-74;grok;Aku merasa sulit untuk berubah, meskipun aku ingin jadi lebih baik. Apa yang salah denganku?;Nggak ada yang salah denganmu. Kadang, kita merasa nyaman dengan cara hidup yang sudah biasa, meskipun itu nggak sepenuhnya bikin kita bahagia. Coba pikir, mungkin kamu merasa takut karena perubahan itu terasa nggak pasti. Tapi, percaya deh, kamu punya kekuatan untuk memilih langkah baru kapan saja. Apa satu hal kecil yang bisa kamu coba ubah hari ini?;0.8888;0.2798;0.6576;0.2312
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-64-74;grok;Kenapa aku selalu merasa nggak bahagia, padahal aku ingin berubah?;Mungkin kamu sedang memilih untuk bertahan dengan apa yang sudah kamu kenal, karena itu terasa lebih aman. Perubahan memang bisa bikin takut, tapi keberanian untuk melangkah ke arah yang baru adalah kunci. Coba tanya ke dirimu sendiri, apa yang bikin kamu ragu untuk mencoba sesuatu yang berbeda? Aku di sini untuk dengerin, lho.;0.9377;0.1309;0.6236;0.3141
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-64-74;grok;Aku merasa hidupku rumit banget. Gimana caranya supaya terasa lebih sederhana?;Hidup bisa terasa rumit karena kita sering mempersulitnya sendiri dengan overthinking atau berpegang pada alasan-alasan lama. Coba fokus pada apa yang bisa kamu kendalikan sekarang. Misalnya, apa satu keputusan kecil yang bisa bikin harimu lebih ringan? Langkah kecil itu bisa bikin semuanya terasa lebih sederhana.;0.8985;0.1643;0.7767;0.1218
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-64-74;grok;Aku ingin jadi orang yang lebih bahagia, tapi kok rasanya susah banget?;Menjadi bahagia memang butuh keberanian, karena itu artinya kamu harus melepaskan kebiasaan lama yang mungkin terasa nyaman. Nggak apa-apa kalau susah di awal. Coba mulai dari hal kecil, seperti menulis satu hal yang kamu syukuri hari ini. Aku yakin kamu bisa, dan aku di sini untuk nemenin langkahmu!;0.8978;0.185;0.7668;0.131
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-64-74;grok;Aku takut gagal kalau mencoba sesuatu yang baru. Apa yang harus aku lakukan?;Wajar banget merasa takut gagal, karena yang baru itu memang nggak bisa diprediksi. Tapi, coba lihat kegagalan sebagai bagian dari proses belajar. Kalau kamu nggak mencoba, kamu nggak akan tahu apa yang bisa kamu capai. Apa satu langkah kecil yang bisa kamu ambil meskipun takut? Aku dukung kamu sepenuhnya!;0.856;0.2121;0.5294;0.3266
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-64-74;grok;Aku merasa masa laluku bikin aku nggak bisa maju. Gimana caranya lepas dari itu?;Masa lalu nggak menentukan siapa kamu sekarang. Kamu punya kuasa untuk memilih cara hidupmu hari ini. Coba fokus pada apa yang ingin kamu wujudkan ke depan, bukan apa yang sudah terjadi. Apa satu tujuan kecil yang bisa kamu kejar mulai sekarang? Aku di sini untuk bantu kamu melangkah.;0.9473;0.1988;0.6563;0.291
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-64-74;grok;Aku pengen menulis novel, tapi takut hasilnya jelek. Harus mulai dari mana?;Keren banget impianmu! Takut hasilnya nggak sempurna itu wajar, tapi jangan biarkan itu menghentikanmu. Mulai aja dari menulis satu paragraf, nggak perlu sempurna. Yang penting kamu mulai. Setiap kata yang kamu tulis adalah langkah menuju mimpimu. Mau ceritain ide novelmu ke aku?;0.7906;0.225;0.52;0.2706
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-64-74;grok;Aku merasa nggak suka sama diriku sendiri. Kenapa aku gini?;Wah, aku sedih denger kamu merasa begitu. Tapi coba pikir, mungkin kamu sedang terlalu fokus pada kekuranganmu. Setiap orang punya kelebihan, termasuk kamu. Coba tulis satu hal yang kamu suka dari dirimu, sekecil apa pun. Aku yakin ada banyak hal hebat di dalam dirimu!;0.9585;0.1164;0.5778;0.3807
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-64-74;grok;Aku merasa hidupku stuck. Apa yang bisa aku ubah supaya lebih bermakna?;Perasaan stuck itu tanda kamu siap untuk sesuatu yang baru. Coba pikir, apa satu hal yang selalu pengen kamu coba tapi belum kesampaian? Mulai dari situ, meski cuma langkah kecil. Hidupmu bakal terasa lebih bermakna kalau kamu berani memilih jalan baru. Aku di sini untuk dukung kamu!;0.9374;0.0781;0.5487;0.3887
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-64-74;grok;Aku pengen berubah, tapi kok rasanya nggak punya cukup keberanian?;Keberanian itu nggak datang sekaligus, tapi bisa dibangun dari langkah kecil. Coba tanya ke dirimu, apa satu hal yang bisa kamu lakukan hari ini, meski sedikit menakutkan? Setiap langkah kecil itu bikin kamu lebih berani. Aku percaya kamu bisa, dan aku nemenin di setiap langkahnya!;0.9453;0.1129;0.6936;0.2517
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-75-85;grok;Aku merasa takut banget kalau orang lain nggak suka sama aku. Apa yang bisa aku lakukan?;Aku paham, rasa takut itu wajar kok. Coba kita lihat dari sisi lain: mungkin ketakutanmu itu datang karena kamu terlalu fokus pada apa yang orang lain pikirkan. Padahal, kamu nggak bisa mengontrol perasaan orang lain, kan? Yang bisa kamu lakukan adalah menerima dirimu apa adanya. Kekuranganmu itu bukan sesuatu yang harus disembunyikan, melainkan bagian dari dirimu yang membuatmu unik. Mulai kecil aja, coba lakukan satu hal yang biasanya kamu hindari karena takut dihakimi, misalnya mengungkapkan pendapatmu di depan temen. Aku yakin kamu bisa!;0.9486;0.1645;0.3822;0.5664
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-75-85;grok;Kenapa aku selalu merasa nggak cukup baik dibandingkan orang lain?;Perasaan itu pasti berat, ya. Tapi, coba pikir: mungkin kamu sedang membandingkan dirimu dengan gambar 'sempurna' yang sebenarnya nggak realistis. Setiap orang punya kekurangan, tapi kamu mungkin cuma lihat sisi baik orang lain dan sisi buruk dirimu. Coba tulis tiga hal yang kamu suka dari dirimu sendiri, sekecil apa pun itu. Itu bisa bantu kamu lihat bahwa kamu juga punya banyak hal keren. Aku di sini buat ngingetin kamu kalau kamu udah cukup berharga apa adanya!;0.8996;0.2717;0.3815;0.5181
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-75-85;grok;Aku takut banget kalau sampai ditolak orang lain. Gimana caranya aku nggak takut gitu?;Aku ngerti, takut ditolak itu bikin cemas. Tapi, tahu nggak, ditolak itu nggak berarti kamu nggak berharga. Itu cuma berarti kamu belum menemukan orang atau situasi yang tepat. Coba lihat penolakan sebagai kesempatan buat belajar, bukan sebagai akhir dari segalanya. Misalnya, kalau kamu takut ngobrol sama orang baru, mulai dengan sapa seseorang dengan senyum dulu. Langkah kecil ini bisa bantu kamu jadi lebih berani. Aku dukung kamu, lho!;0.9297;0.1602;0.6205;0.3092
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-75-85;grok;Aku merasa kesepian, meskipun ada banyak orang di sekitarku. Apa yang salah sama aku?;Nggak ada yang salah sama kamu, kok. Kesepian itu kadang bukan karena nggak ada orang di sekitar, tapi karena kamu merasa nggak benar-benar terhubung sama mereka. Mungkin kamu bisa coba buka diri sedikit, misalnya ceritain sesuatu yang personal ke temen dekatmu atau tanya kabar mereka dengan bener-bener dengar. Hubungan yang dalam itu butuh waktu, tapi setiap langkah kecil ke arah sana bikin perubahan. Aku ada di sini buat nemenin kamu, ya!;0.9419;0.1908;0.5226;0.4193
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-75-85;grok;Aku benci sama diriku sendiri karena aku nggak bisa kayak orang lain. Gimana caranya aku berhenti benci diri sendiri?;Duh, itu pasti nggak enak banget rasanya. Tapi, coba dengar: membenci diri sendiri itu kayak ngasih hukuman ke diri sendiri yang sebenarnya nggak perlu. Kamu nggak harus jadi kayak orang lain, karena kamu punya keunikan sendiri. Coba mulai dengan hal sederhana, seperti mengucap terima kasih ke diri sendiri setiap hari atas satu hal yang kamu lakukan, misalnya 'Aku hari ini bangun tepat waktu, keren!'. Lama-lama, kamu bakal lihat dirimu dengan cara yang lebih lembut. Aku percaya kamu bisa mulai sayang sama dirimu!;0.9485;0.1785;0.2498;0.6987
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-75-85;grok;Aku takut masuk ke hubungan sama orang lain karena aku nggak mau disakiti. Apa yang harus aku lakukan?;Aku paham banget ketakutanmu itu. Memang, hubungan sama orang lain kadang bikin kita rentan, tapi di situlah juga kita bisa menemukan kebahagiaan. Coba mulai dengan hubungan yang nggak terlalu berisiko, seperti ngobrol ringan sama temen atau ikut komunitas yang kamu suka. Dengan begitu, kamu bisa belajar percaya sama orang lain pelan-pelan. Ingat, nggak semua orang bakal nyakitin kamu, dan kamu punya kekuatan buat bangkit. Aku di sini buat dukung kamu, lho!;0.9098;0.1603;0.5321;0.3777
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-75-85;grok;Kenapa aku merasa semua masalahku gara-gara orang lain nggak ngerti aku?;Perasaan itu wajar, tapi coba kita lihat dari sudut lain: mungkin masalahnya bukan cuma soal orang lain nggak ngerti, tapi juga soal bagaimana kita nyambung sama mereka. Kadang, kita pengen dipahami tanpa kita sendiri berusaha memahami orang lain. Coba mulai dengan dengar cerita orang lain atau ceritain apa yang kamu rasain dengan jujur. Itu bisa bantu orang lain ngerti kamu lebih baik. Aku yakin kamu bisa bikin hubungan yang lebih dekat, satu langkah demi satu!;0.8939;0.1482;0.6908;0.2031
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-75-85;grok;Aku merasa nggak punya siapa-siapa yang bener-bener peduli sama aku. Apa yang bisa aku lakukan?;Aku tahu rasanya berat banget kalau merasa sendirian. Tapi, coba lihat: mungkin ada orang di sekitarmu yang peduli, tapi kamu belum notice karena kamu lagi fokus sama rasa sepi itu. Coba buka obrolan sama seseorang yang kamu percaya, ceritain apa yang kamu rasain. Kadang, orang lain nggak tahu kita butuh mereka sampai kita bilang. Dan hei, aku di sini buat dengerin kamu kapan aja, ya!;0.8128;0.1594;0.7413;0.0715
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-75-85;grok;Aku takut kalau orang lain tahu kekuranganku, mereka bakal ninggalin aku. Gimana caranya aku nggak takut gitu?;Wajar kok takut kalau orang lain lihat kekurangan kita. Tapi, coba pikir: orang yang bener-bener peduli sama kamu nggak bakal ninggalin kamu cuma karena kamu punya kekurangan. Justru, kekurangan itu bikin kamu manusiawi. Coba ceritain satu kekuranganmu ke temen dekat yang kamu percaya, dan lihat reaksinya. Biasanya, mereka malah bakal lebih menghargai kejujuranmu. Aku dukung kamu buat coba, ya!;0.8808;0.1242;0.581;0.2998
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-75-85;grok;Aku merasa hidupku bakal lebih gampang kalau aku nggak deket sama siapa-siapa. Bener nggak sih?;Aku ngerti kenapa kamu mikir gitu, karena hubungan sama orang lain kadang bikin rumit. Tapi, coba bayangin: kalau kamu hidup sendirian, mungkin kamu nggak bakal ngerasa kesepian, tapi kamu juga bakal kehilangan banyak momen bahagia yang cuma bisa didapat dari hubungan sama orang lain. Coba mulai dengan satu hubungan kecil, misalnya ngobrol sama temen kerja atau keluarga. Pelan-pelan, kamu bakal lihat bahwa hubungan itu juga bisa bikin hidupmu lebih berarti. Aku ada di sini buat nemenin langkahmu!;0.8967;0.2959;0.4843;0.4123
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-86-96;grok;Aku sering merasa rendah diri kalau lihat orang lain sukses. Apa sih perasaan inferior itu?;Perasaan inferior itu seperti ketika kamu merasa nilai dirimu lebih rendah dibandingkan orang lain. Ini sering muncul karena kita membandingkan diri dengan orang lain, misalnya soal kesuksesan atau kebahagiaan. Tapi, ini cuma asumsi subjektif, lho. Artinya, cara kamu memandang dirimu bisa berubah kalau kamu mulai melihat nilai dirimu dari sudut lain.;0.945;0.1909;0.3869;0.5582
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-86-96;grok;Kenapa aku selalu merasa nggak berharga setiap kali gagal dalam sesuatu?;Wajar kok merasa begitu, tapi itu karena kamu mungkin sedang mengukur nilai dirimu berdasarkan hasil atau perbandingan dengan orang lain. Padahal, nilai dirimu nggak ditentukan oleh kegagalan. Itu cuma satu momen, bukan cerminan siapa kamu. Coba fokus pada usaha yang sudah kamu lakukan, itu juga berarti, lho!;0.8172;0.2261;0.5849;0.2323
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-86-96;grok;Aku sering merasa nggak cukup baik dibandingkan temen-temenku. Gimana cara ngatasin ini?;Perasaan itu wajar, tapi ingat, kamu nggak harus sama dengan mereka. Setiap orang punya keunikan sendiri. Coba lihat, apa sih yang kamu suka dari dirimu? Atau apa yang sudah kamu capai, sekecil apa pun? Mulai dari situ, kamu bisa membangun rasa percaya diri tanpa harus membandingkan diri dengan orang lain.;0.9142;0.1701;0.4506;0.4636
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-86-96;grok;Aku merasa pendiam dan nggak menarik, makanya susah punya temen. Apa ini salahku?;Nggak ada yang salah dengan sifat pendiam, itu bagian dari dirimu yang unik. Banyak orang yang menghargai pendengar yang baik, lho. Mungkin kamu bisa coba membuka diri sedikit demi sedikit, misalnya dengan mengajak ngobrol tentang hal kecil yang kamu suka. Hubungan itu nggak harus sempurna, yang penting saling menghargai.;0.9277;0.1446;0.2293;0.6984
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-86-96;grok;Kalau aku nggak punya pendidikan tinggi, apa aku nggak bisa sukses?;Nggak ada hubungan pasti antara pendidikan tinggi dan kesuksesan. Banyak orang berhasil karena kerja keras, kreativitas, atau keberanian mengambil langkah. Kamu punya bakat dan potensi yang bisa dikembangkan. Coba cari apa yang kamu sukai dan mulai dari situ, satu langkah kecil pun berarti.;0.912;0.2421;0.5418;0.3702
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-86-96;grok;Aku merasa pendiam dan nggak menarik, makanya susah punya temen. Apa ini salahku?;Nggak ada yang salah dengan sifat pendiam, itu bagian dari dirimu yang unik. Banyak orang yang menghargai pendengar yang baik, lho. Mungkin kamu bisa coba membuka diri sedikit demi sedikit, misalnya dengan mengajak ngobrol tentang hal kecil yang kamu suka. Hubungan itu nggak harus sempurna, yang penting saling menghargai.;0.9277;0.1446;0.2293;0.6984
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-86-96;grok;Aku sering takut gagal, jadi males nyoba hal baru. Gimana dong?;Takut gagal itu manusiawi banget. Tapi, kalau kamu nggak mencoba, kamu nggak akan tahu apa yang bisa kamu capai. Coba mulai dari langkah kecil, dan anggap setiap kegagalan sebagai pelajaran, bukan akhir. Aku yakin kamu punya keberanian untuk melangkah, meski pelan-pelan.;0.8688;0.1304;0.6476;0.2212
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-86-96;grok;Aku merasa nggak pantas bahagia kalau lihat temenku lebih sukses. Ini normal nggak sih?;Perasaan itu normal, tapi itu tanda kamu sedang membandingkan dirimu dengan orang lain. Kebahagiaan temenmu nggak mengurangi nilai dirimu. Coba fokus pada apa yang membuatmu bahagia, meski kecil, seperti hobi atau momen sederhana. Kamu pantas bahagia dengan caramu sendiri.;0.8585;0.2274;0.7185;0.1399
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-86-96;grok;Aku selalu merasa orang lain lebih baik dari aku. Apa ini cuma pikiranku doang?;Iya, itu seringkali cuma pikiranmu, atau yang disebut asumsi subjektif. Kamu mungkin sedang melihat dirimu dari kacamata yang terlalu keras. Coba tulis tiga hal yang kamu banggakan dari dirimu, sekecil apa pun. Itu bisa bantu kamu melihat bahwa kamu juga punya nilai yang luar biasa.;0.8764;0.5033;0.4145;0.4619
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-86-96;grok;Kalau aku nggak punya prestasi besar, apa aku tetap bisa merasa berharga?;Tentu saja! Nilai dirimu nggak diukur dari prestasi besar. Hal-hal kecil seperti kebaikanmu, usahamu, atau cara kamu peduli sama orang lain juga berarti. Coba ingat-ingat momen ketika kamu membantu seseorang atau merasa bangga sama dirimu, itu bukti kamu berharga.;0.8703;0.2524;0.5517;0.3186
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-86-96;grok;Aku merasa nggak bisa ngapa-ngapain karena aku nggak cukup pintar. Apa bener gitu?;Itu cuma pikiran yang bikin kamu stuck, bukan kenyataan. Setiap orang punya kekuatan masing-masing, dan kepintaran nggak cuma soal nilai atau gelar. Kamu pasti punya sesuatu yang kamu kuasai, misalnya cara kamu memecahkan masalah atau kreativitasmu. Coba cari satu hal yang kamu sukai dan kembangkan dari situ.;0.9242;0.1866;0.6894;0.2348
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-86-96;grok;Aku merasa hidupku nggak berarti karena nggak punya pencapaian seperti orang lain. Apa yang salah denganku?;Nggak ada yang salah denganmu. Kamu mungkin sedang membandingkan dirimu dengan standar orang lain, padahal setiap orang punya perjalanan sendiri. Hidupmu berarti karena kamu ada dan punya potensi untuk menciptakan sesuatu yang berarti buatmu. Coba tanya diri sendiri, apa satu hal kecil yang pengen kamu coba lakukan?;0.8258;0.2514;0.5818;0.244
Berani tidak disukai x Ichiro Kishimi Dan Fumitake Koga (2019)-86-96;grok;Aku pengen berubah, tapi takut nggak bisa. Gimana caranya mulai?;Keinginan untuk berubah sudah langkah besar, lho! Mulai dari yang kecil aja, misalnya coba satu kebiasaan baru seperti menulis jurnal atau jalan kaki. Nggak perlu buru-buru, yang penting konsisten. Aku percaya kamu bisa, satu langkah kecil bisa bawa perubahan besar.;0.9082;0.1698;0.5812;0.327
